backend,operation,alphabet,padding,input_len,sample_index,iterations,elapsed_ns,throughput_mib_s
neon,encode,standard,unpadded,96,8,174762,9320289,1716.678417
neon,encode,standard,unpadded,96,9,174762,9306447,1719.231729
neon,encode,standard,unpadded,96,10,174762,9330502,1714.799371
neon,encode,standard,unpadded,96,11,174762,9354963,1710.315580
neon,encode,standard,unpadded,96,12,174762,9338239,1713.378611
neon,encode,standard,unpadded,96,13,174762,9420453,1698.425645
neon,encode,standard,unpadded,96,14,174762,9358809,1709.612726
neon,decode,standard,unpadded,96,0,174762,36341915,440.261306
neon,decode,standard,unpadded,96,1,174762,36360094,440.041188
neon,decode,standard,unpadded,96,2,174762,36424037,439.268689
neon,decode,standard,unpadded,96,3,174762,36393566,439.636472
neon,decode,standard,unpadded,96,4,174762,36388893,439.692930
neon,decode,standard,unpadded,96,5,174762,36403303,439.518880
neon,decode,standard,unpadded,96,6,174762,36418311,439.337754
neon,decode,standard,unpadded,96,7,174762,36403339,439.518445
neon,decode,standard,unpadded,96,8,174762,36411649,439.418137
neon,decode,standard,unpadded,96,9,174762,36417354,439.349299
neon,decode,standard,unpadded,96,10,174762,36413087,439.400784
neon,decode,standard,unpadded,96,11,174762,36381179,439.786159
neon,decode,standard,unpadded,96,12,174762,36389387,439.686961
neon,decode,standard,unpadded,96,13,174762,36419725,439.320697
neon,decode,standard,unpadded,96,14,174762,36396486,439.601201
scalar,encode,standard,unpadded,192,0,87381,24519423,652.541414
scalar,encode,standard,unpadded,192,1,87381,24517702,652.587219
scalar,encode,standard,unpadded,192,2,87381,24511997,652.739104
scalar,encode,standard,unpadded,192,3,87381,24513884,652.688858
scalar,encode,standard,unpadded,192,4,87381,24512500,652.725710
scalar,encode,standard,unpadded,192,5,87381,24515449,652.647193
scalar,encode,standard,unpadded,192,6,87381,24514992,652.659359
scalar,encode,standard,unpadded,192,7,87381,24519442,652.540909
scalar,encode,standard,unpadded,192,8,87381,24518044,652.578116
scalar,encode,standard,unpadded,192,9,87381,24598588,650.441357
scalar,encode,standard,unpadded,192,10,87381,24529296,652.278768
scalar,encode,standard,unpadded,192,11,87381,24550021,651.728117
scalar,encode,standard,unpadded,192,12,87381,24526449,652.354483
scalar,encode,standard,unpadded,192,13,87381,24521868,652.476352
scalar,encode,standard,unpadded,192,14,87381,24540563,651.979295
scalar,decode,standard,unpadded,192,0,87381,110042143,145.398286
scalar,decode,standard,unpadded,192,1,87381,110030362,145.413854
scalar,decode,standard,unpadded,192,2,87381,110041365,145.399314
scalar,decode,standard,unpadded,192,3,87381,110030145,145.414141
scalar,decode,standard,unpadded,192,4,87381,110028565,145.416229
scalar,decode,standard,unpadded,192,5,87381,110046028,145.393153
scalar,decode,standard,unpadded,192,6,87381,110006384,145.445549
scalar,decode,standard,unpadded,192,7,87381,110082255,145.345305
scalar,decode,standard,unpadded,192,8,87381,110000693,145.453074
scalar,decode,standard,unpadded,192,9,87381,109998894,145.455453
scalar,decode,standard,unpadded,192,10,87381,110021050,145.426161
scalar,decode,standard,unpadded,192,11,87381,110013597,145.436013
scalar,decode,standard,unpadded,192,12,87381,110020789,145.426506
scalar,decode,standard,unpadded,192,13,87381,110017887,145.430342
scalar,decode,standard,unpadded,192,14,87381,110011919,145.438232
neon,encode,standard,unpadded,192,0,87381,8082659,1979.539031
neon,encode,standard,unpadded,192,1,87381,8080525,1980.061811
neon,encode,standard,unpadded,192,2,87381,8081537,1979.813860
neon,encode,standard,unpadded,192,3,87381,8075857,1981.206325
neon,encode,standard,unpadded,192,4,87381,8082246,1979.640185
neon,encode,standard,unpadded,192,5,87381,8086613,1978.571123
neon,encode,standard,unpadded,192,6,87381,8079495,1980.314236
neon,encode,standard,unpadded,192,7,87381,8086809,1978.523168
neon,encode,standard,unpadded,192,8,87381,8078413,1980.579473
neon,encode,standard,unpadded,192,9,87381,8087186,1978.430936
neon,encode,standard,unpadded,192,10,87381,8083028,1979.448663
neon,encode,standard,unpadded,192,11,87381,8085772,1978.776914
neon,encode,standard,unpadded,192,12,87381,8082441,1979.592423
neon,encode,standard,unpadded,192,13,87381,8082036,1979.691623
neon,encode,standard,unpadded,192,14,87381,8080093,1980.167674
neon,decode,standard,unpadded,192,0,87381,38851272,411.825357
neon,decode,standard,unpadded,192,1,87381,37144281,430.751075
neon,decode,standard,unpadded,192,2,87381,37158457,430.586743
neon,decode,standard,unpadded,192,3,87381,36869714,433.958858
neon,decode,standard,unpadded,192,4,87381,36160050,442.475576
neon,decode,standard,unpadded,192,5,87381,36040159,443.947513
neon,decode,standard,unpadded,192,6,87381,36404452,439.505008
neon,decode,standard,unpadded,192,7,87381,35500571,450.695257
neon,decode,standard,unpadded,192,8,87381,35397011,452.013843
neon,decode,standard,unpadded,192,9,87381,35315182,453.061207
neon,decode,standard,unpadded,192,10,87381,35338556,452.761538
neon,decode,standard,unpadded,192,11,87381,35361379,452.469316
neon,decode,standard,unpadded,192,12,87381,35346888,452.654813
neon,decode,standard,unpadded,192,13,87381,35343961,452.692299
neon,decode,standard,unpadded,192,14,87381,35969483,444.819820
scalar,encode,standard,unpadded,384,0,43690,17220747,929.097667
scalar,encode,standard,unpadded,384,1,43690,17216379,929.333390
scalar,encode,standard,unpadded,384,2,43690,17213389,929.494817
scalar,encode,standard,unpadded,384,3,43690,17218668,929.209847
scalar,encode,standard,unpadded,384,4,43690,17217956,929.248272
scalar,encode,standard,unpadded,384,5,43690,17219983,929.138888
scalar,encode,standard,unpadded,384,6,43690,17215626,929.374038
scalar,encode,standard,unpadded,384,7,43690,17221762,929.042909
scalar,encode,standard,unpadded,384,8,43690,17221055,929.081050
scalar,encode,standard,unpadded,384,9,43690,17216239,929.340947
scalar,encode,standard,unpadded,384,10,43690,17217427,929.276823
scalar,encode,standard,unpadded,384,11,43690,17222558,928.999970
scalar,encode,standard,unpadded,384,12,43690,17224046,928.919713
scalar,encode,standard,unpadded,384,13,43690,17216165,929.344942
scalar,encode,standard,unpadded,384,14,43690,17218820,929.201644
scalar,decode,standard,unpadded,384,0,43690,110123781,145.288835
scalar,decode,standard,unpadded,384,1,43690,110124087,145.288431
scalar,decode,standard,unpadded,384,2,43690,110205596,145.180975
scalar,decode,standard,unpadded,384,3,43690,110161372,145.239257
scalar,decode,standard,unpadded,384,4,43690,110116375,145.298607
scalar,decode,standard,unpadded,384,5,43690,110152649,145.250759
scalar,decode,standard,unpadded,384,6,43690,110118633,145.295627
scalar,decode,standard,unpadded,384,7,43690,110121856,145.291375
scalar,decode,standard,unpadded,384,8,43690,110093952,145.328200
scalar,decode,standard,unpadded,384,9,43690,110087979,145.336085
scalar,decode,standard,unpadded,384,10,43690,110064964,145.366475
scalar,decode,standard,unpadded,384,11,43690,110167555,145.231106
scalar,decode,standard,unpadded,384,12,43690,110102010,145.317564
scalar,decode,standard,unpadded,384,13,43690,110091066,145.332010
scalar,decode,standard,unpadded,384,14,43690,110059105,145.374214
neon,encode,standard,unpadded,384,0,43690,7404438,2160.833254
neon,encode,standard,unpadded,384,1,43690,7386202,2166.168196
neon,encode,standard,unpadded,384,2,43690,7402734,2161.330646
neon,encode,standard,unpadded,384,3,43690,7389430,2165.221926
neon,encode,standard,unpadded,384,4,43690,7397312,2162.914834
neon,encode,standard,unpadded,384,5,43690,7396777,2163.071275
neon,encode,standard,unpadded,384,6,43690,7394293,2163.797926
neon,encode,standard,unpadded,384,7,43690,7397224,2162.940565
neon,encode,standard,unpadded,384,8,43690,7393407,2164.057228
neon,encode,standard,unpadded,384,9,43690,7407934,2159.813500
neon,encode,standard,unpadded,384,10,43690,7401860,2161.585853
neon,encode,standard,unpadded,384,11,43690,7392342,2164.369000
neon,encode,standard,unpadded,384,12,43690,7403369,2161.145265
neon,encode,standard,unpadded,384,13,43690,7394730,2163.670054
neon,encode,standard,unpadded,384,14,43690,7385860,2166.268499
neon,decode,standard,unpadded,384,0,43690,34843347,459.191129
neon,decode,standard,unpadded,384,1,43690,34832007,459.340625
neon,decode,standard,unpadded,384,2,43690,34828087,459.392325
neon,decode,standard,unpadded,384,3,43690,34827322,459.402416
neon,decode,standard,unpadded,384,4,43690,34814602,459.570265
neon,decode,standard,unpadded,384,5,43690,34783399,459.982530
neon,decode,standard,unpadded,384,6,43690,34778043,460.053369
neon,decode,standard,unpadded,384,7,43690,34781362,460.009469
neon,decode,standard,unpadded,384,8,43690,34788255,459.918322
neon,decode,standard,unpadded,384,9,43690,34786188,459.945650
neon,decode,standard,unpadded,384,10,43690,34783592,459.979977
neon,decode,standard,unpadded,384,11,43690,34785765,459.951243
neon,decode,standard,unpadded,384,12,43690,34807502,459.664007
neon,decode,standard,unpadded,384,13,43690,34863133,458.930523
neon,decode,standard,unpadded,384,14,43690,34782318,459.996825
scalar,encode,standard,unpadded,768,0,21845,14163023,1129.685086
scalar,encode,standard,unpadded,768,1,21845,14161286,1129.823652
scalar,encode,standard,unpadded,768,2,21845,14165219,1129.509954
scalar,encode,standard,unpadded,768,3,21845,14162579,1129.720502
scalar,encode,standard,unpadded,768,4,21845,14166395,1129.416189
scalar,encode,standard,unpadded,768,5,21845,14164207,1129.590655
scalar,encode,standard,unpadded,768,6,21845,14164428,1129.573030
scalar,encode,standard,unpadded,768,7,21845,14161455,1129.810168
scalar,encode,standard,unpadded,768,8,21845,14165536,1129.484677
scalar,encode,standard,unpadded,768,9,21845,14162181,1129.752251
scalar,encode,standard,unpadded,768,10,21845,14168609,1129.239706
scalar,encode,standard,unpadded,768,11,21845,14167843,1129.300759
scalar,encode,standard,unpadded,768,12,21845,14167482,1129.329535
scalar,encode,standard,unpadded,768,13,21845,14164951,1129.531324
scalar,encode,standard,unpadded,768,14,21845,14161461,1129.809690
scalar,decode,standard,unpadded,768,0,21845,109808706,145.705714
scalar,decode,standard,unpadded,768,1,21845,109789476,145.731234
scalar,decode,standard,unpadded,768,2,21845,109810348,145.703535
scalar,decode,standard,unpadded,768,3,21845,109794153,145.725027
scalar,decode,standard,unpadded,768,4,21845,109794373,145.724735
scalar,decode,standard,unpadded,768,5,21845,109801666,145.715056
scalar,decode,standard,unpadded,768,6,21845,109869084,145.625642
scalar,decode,standard,unpadded,768,7,21845,109794357,145.724756
scalar,decode,standard,unpadded,768,8,21845,109795646,145.723045
scalar,decode,standard,unpadded,768,9,21845,109807248,145.707648
scalar,decode,standard,unpadded,768,10,21845,109786465,145.735231
scalar,decode,standard,unpadded,768,11,21845,109800942,145.716016
scalar,decode,standard,unpadded,768,12,21845,109799294,145.718203
scalar,decode,standard,unpadded,768,13,21845,109803997,145.711962
scalar,decode,standard,unpadded,768,14,21845,109812697,145.700418
neon,encode,standard,unpadded,768,0,21845,7149155,2237.992582
neon,encode,standard,unpadded,768,1,21845,7163552,2233.494761
neon,encode,standard,unpadded,768,2,21845,7157408,2235.412018
neon,encode,standard,unpadded,768,3,21845,7166724,2232.506213
neon,encode,standard,unpadded,768,4,21845,7166597,2232.545776
neon,encode,standard,unpadded,768,5,21845,7184635,2226.940667
neon,encode,standard,unpadded,768,6,21845,7151191,2237.355408
neon,encode,standard,unpadded,768,7,21845,7152864,2236.832108
neon,encode,standard,unpadded,768,8,21845,7175486,2229.780096
neon,encode,standard,unpadded,768,9,21845,7158276,2235.140956
neon,encode,standard,unpadded,768,10,21845,7174766,2230.003858
neon,encode,standard,unpadded,768,11,21845,7168040,2232.096341
neon,encode,standard,unpadded,768,12,21845,7153948,2236.493173
neon,encode,standard,unpadded,768,13,21845,7168059,2232.090425
neon,encode,standard,unpadded,768,14,21845,7179227,2228.618187
neon,decode,standard,unpadded,768,0,21845,39883674,401.160531
neon,decode,standard,unpadded,768,1,21845,38584563,414.667282
neon,decode,standard,unpadded,768,2,21845,37719559,424.176642
neon,decode,standard,unpadded,768,3,21845,37234427,429.703292
neon,decode,standard,unpadded,768,4,21845,35841685,446.400772
neon,decode,standard,unpadded,768,5,21845,35846390,446.342180
neon,decode,standard,unpadded,768,6,21845,34294579,466.538920
neon,decode,standard,unpadded,768,7,21845,34285593,466.661197
neon,decode,standard,unpadded,768,8,21845,34292069,466.573069
neon,decode,standard,unpadded,768,9,21845,34285541,466.661904
neon,decode,standard,unpadded,768,10,21845,34663334,461.575792
neon,decode,standard,unpadded,768,11,21845,35741840,447.647795
neon,decode,standard,unpadded,768,12,21845,34312098,466.300716
neon,decode,standard,unpadded,768,13,21845,34304778,466.400216
neon,decode,standard,unpadded,768,14,21845,34288414,466.622803
scalar,encode,standard,unpadded,1024,0,16384,10511000,1522.214823
scalar,encode,standard,unpadded,1024,1,16384,10511230,1522.181514
scalar,encode,standard,unpadded,1024,2,16384,10502405,1523.460579
scalar,encode,standard,unpadded,1024,3,16384,10504055,1523.221270
scalar,encode,standard,unpadded,1024,4,16384,10493691,1524.725666
scalar,encode,standard,unpadded,1024,5,16384,10507701,1522.692737
scalar,encode,standard,unpadded,1024,6,16384,10495604,1524.447759
scalar,encode,standard,unpadded,1024,7,16384,10506109,1522.923472
scalar,encode,standard,unpadded,1024,8,16384,10499218,1523.923020
scalar,encode,standard,unpadded,1024,9,16384,10503646,1523.280583
scalar,encode,standard,unpadded,1024,10,16384,10497584,1524.160226
scalar,encode,standard,unpadded,1024,11,16384,10499433,1523.891814
scalar,encode,standard,unpadded,1024,12,16384,10492611,1524.882605
scalar,encode,standard,unpadded,1024,13,16384,10509456,1522.438459
scalar,encode,standard,unpadded,1024,14,16384,10497107,1524.229485
scalar,decode,standard,unpadded,1024,0,16384,110185293,145.209942
scalar,decode,standard,unpadded,1024,1,16384,110175447,145.222919
scalar,decode,standard,unpadded,1024,2,16384,110280662,145.084367
scalar,decode,standard,unpadded,1024,3,16384,110181939,145.214362
scalar,decode,standard,unpadded,1024,4,16384,110149344,145.257334
scalar,decode,standard,unpadded,1024,5,16384,110168023,145.232705
scalar,decode,standard,unpadded,1024,6,16384,110148665,145.258229
scalar,decode,standard,unpadded,1024,7,16384,110166575,145.234614
scalar,decode,standard,unpadded,1024,8,16384,110180349,145.216458
scalar,decode,standard,unpadded,1024,9,16384,110161376,145.241468
scalar,decode,standard,unpadded,1024,10,16384,110157309,145.246831
scalar,decode,standard,unpadded,1024,11,16384,110249005,145.126026
scalar,decode,standard,unpadded,1024,12,16384,110144311,145.263971
scalar,decode,standard,unpadded,1024,13,16384,110160529,145.242585
scalar,decode,standard,unpadded,1024,14,16384,110184028,145.211609
neon,encode,standard,unpadded,1024,0,16384,7329140,2183.066499
neon,encode,standard,unpadded,1024,1,16384,7331356,2182.406638
neon,encode,standard,unpadded,1024,2,16384,7332668,2182.016150
neon,encode,standard,unpadded,1024,3,16384,7333175,2181.865290
neon,encode,standard,unpadded,1024,4,16384,7332173,2182.163460
neon,encode,standard,unpadded,1024,5,16384,7334440,2181.488975
neon,encode,standard,unpadded,1024,6,16384,7326878,2183.740469
neon,encode,standard,unpadded,1024,7,16384,7330803,2182.571268
neon,encode,standard,unpadded,1024,8,16384,7327398,2183.585497
neon,encode,standard,unpadded,1024,9,16384,7333101,2181.887308
neon,encode,standard,unpadded,1024,10,16384,7337771,2180.498683
neon,encode,standard,unpadded,1024,11,16384,7331179,2182.459329
neon,encode,standard,unpadded,1024,12,16384,7329449,2182.974464
neon,encode,standard,unpadded,1024,13,16384,7338099,2180.401218
neon,encode,standard,unpadded,1024,14,16384,7326868,2183.743449
neon,decode,standard,unpadded,1024,0,16384,34932123,458.031137
neon,decode,standard,unpadded,1024,1,16384,34949912,457.798005
neon,decode,standard,unpadded,1024,2,16384,34897332,458.487772
neon,decode,standard,unpadded,1024,3,16384,34893400,458.539437
neon,decode,standard,unpadded,1024,4,16384,34823729,459.456826
neon,decode,standard,unpadded,1024,5,16384,34941253,457.911455
neon,decode,standard,unpadded,1024,6,16384,34941236,457.911678
neon,decode,standard,unpadded,1024,7,16384,34949611,457.801948
neon,decode,standard,unpadded,1024,8,16384,34940062,457.927064
neon,decode,standard,unpadded,1024,9,16384,34882630,458.681011
neon,decode,standard,unpadded,1024,10,16384,34827457,459.407645
neon,decode,standard,unpadded,1024,11,16384,34826064,459.426021
neon,decode,standard,unpadded,1024,12,16384,34818964,459.519703
neon,decode,standard,unpadded,1024,13,16384,34931766,458.035818
neon,decode,standard,unpadded,1024,14,16384,34934197,458.003944
scalar,encode,standard,unpadded,4096,0,4096,9686180,1651.837979
scalar,encode,standard,unpadded,4096,1,4096,9688317,1651.473625
scalar,encode,standard,unpadded,4096,2,4096,9690139,1651.163105
scalar,encode,standard,unpadded,4096,3,4096,9689010,1651.355505
scalar,encode,standard,unpadded,4096,4,4096,9758887,1639.531229
scalar,encode,standard,unpadded,4096,5,4096,9689798,1651.221212
scalar,encode,standard,unpadded,4096,6,4096,9687731,1651.573521
scalar,encode,standard,unpadded,4096,7,4096,9686348,1651.809330
scalar,encode,standard,unpadded,4096,8,4096,9688944,1651.366754
scalar,encode,standard,unpadded,4096,9,4096,9685765,1651.908755
scalar,encode,standard,unpadded,4096,10,4096,9691784,1650.882851
scalar,encode,standard,unpadded,4096,11,4096,9684014,1652.207442
scalar,encode,standard,unpadded,4096,12,4096,9691858,1650.870246
scalar,encode,standard,unpadded,4096,13,4096,9686132,1651.846165
scalar,encode,standard,unpadded,4096,14,4096,9684403,1652.141077
scalar,decode,standard,unpadded,4096,0,4096,109473324,146.154327
scalar,decode,standard,unpadded,4096,1,4096,109528740,146.080380
scalar,decode,standard,unpadded,4096,2,4096,109461370,146.170288
scalar,decode,standard,unpadded,4096,3,4096,109531913,146.076149
scalar,decode,standard,unpadded,4096,4,4096,109518056,146.094631
scalar,decode,standard,unpadded,4096,5,4096,109436514,146.203487
scalar,decode,standard,unpadded,4096,6,4096,109498081,146.121282
scalar,decode,standard,unpadded,4096,7,4096,109555028,146.045328
scalar,decode,standard,unpadded,4096,8,4096,109527359,146.082222
scalar,decode,standard,unpadded,4096,9,4096,109517855,146.094899
scalar,decode,standard,unpadded,4096,10,4096,109485629,146.137901
scalar,decode,standard,unpadded,4096,11,4096,109572350,146.022240
scalar,decode,standard,unpadded,4096,12,4096,109450019,146.185447
scalar,decode,standard,unpadded,4096,13,4096,109474750,146.152423
scalar,decode,standard,unpadded,4096,14,4096,109478890,146.146896
neon,encode,standard,unpadded,4096,0,4096,6946731,2303.241625
neon,encode,standard,unpadded,4096,1,4096,6939764,2305.553906
neon,encode,standard,unpadded,4096,2,4096,6952759,2301.244729
neon,encode,standard,unpadded,4096,3,4096,6947989,2302.824601
neon,encode,standard,unpadded,4096,4,4096,6956329,2300.063726
neon,encode,standard,unpadded,4096,5,4096,6947670,2302.930335
neon,encode,standard,unpadded,4096,6,4096,6936581,2306.611860
neon,encode,standard,unpadded,4096,7,4096,6937983,2306.145749
neon,encode,standard,unpadded,4096,8,4096,6936663,2306.584593
neon,encode,standard,unpadded,4096,9,4096,6931815,2308.197781
neon,encode,standard,unpadded,4096,10,4096,6938677,2305.915090
neon,encode,standard,unpadded,4096,11,4096,6938844,2305.859593
neon,encode,standard,unpadded,4096,12,4096,6933980,2307.477091
neon,encode,standard,unpadded,4096,13,4096,6935779,2306.878578
neon,encode,standard,unpadded,4096,14,4096,6937578,2306.280376
neon,decode,standard,unpadded,4096,0,4096,36736712,435.531628
neon,decode,standard,unpadded,4096,1,4096,35273235,453.601718
neon,decode,standard,unpadded,4096,2,4096,34132979,468.754866
neon,decode,standard,unpadded,4096,3,4096,34212077,467.671109
neon,decode,standard,unpadded,4096,4,4096,34137779,468.688956
neon,decode,standard,unpadded,4096,5,4096,34141269,468.641046
neon,decode,standard,unpadded,4096,6,4096,34139552,468.664615
neon,decode,standard,unpadded,4096,7,4096,34138243,468.682586
neon,decode,standard,unpadded,4096,8,4096,34143529,468.610026
neon,decode,standard,unpadded,4096,9,4096,35953057,445.024744
neon,decode,standard,unpadded,4096,10,4096,34057727,469.790600
neon,decode,standard,unpadded,4096,11,4096,34021762,470.287224
neon,decode,standard,unpadded,4096,12,4096,34010603,470.441527
neon,decode,standard,unpadded,4096,13,4096,34005102,470.517630
neon,decode,standard,unpadded,4096,14,4096,34003473,470.540171
scalar,encode,standard,unpadded,65536,0,256,9449382,1693.232425
scalar,encode,standard,unpadded,65536,1,256,9446647,1693.722651
scalar,encode,standard,unpadded,65536,2,256,9450197,1693.086398
scalar,encode,standard,unpadded,65536,3,256,9446320,1693.781282
scalar,encode,standard,unpadded,65536,4,256,9447481,1693.573133
scalar,encode,standard,unpadded,65536,5,256,9447926,1693.493366
scalar,encode,standard,unpadded,65536,6,256,9446845,1693.687152
scalar,encode,standard,unpadded,65536,7,256,9444181,1694.164904
scalar,encode,standard,unpadded,65536,8,256,9451821,1692.795494
scalar,encode,standard,unpadded,65536,9,256,9446086,1693.823241
scalar,encode,standard,unpadded,65536,10,256,9447010,1693.657570
scalar,encode,standard,unpadded,65536,11,256,9447298,1693.605939
scalar,encode,standard,unpadded,65536,12,256,9449658,1693.182970
scalar,encode,standard,unpadded,65536,13,256,9450839,1692.971386
scalar,encode,standard,unpadded,65536,14,256,9445442,1693.938727
scalar,decode,standard,unpadded,65536,0,256,109295993,146.391460
scalar,decode,standard,unpadded,65536,1,256,109271506,146.424265
scalar,decode,standard,unpadded,65536,2,256,109254452,146.447121
scalar,decode,standard,unpadded,65536,3,256,109396693,146.256706
scalar,decode,standard,unpadded,65536,4,256,109775854,145.751542
scalar,decode,standard,unpadded,65536,5,256,109254547,146.446994
scalar,decode,standard,unpadded,65536,6,256,109282996,146.408870
scalar,decode,standard,unpadded,65536,7,256,109206686,146.511176
scalar,decode,standard,unpadded,65536,8,256,109304321,146.380306
scalar,decode,standard,unpadded,65536,9,256,109273771,146.421230
scalar,decode,standard,unpadded,65536,10,256,109249683,146.453514
scalar,decode,standard,unpadded,65536,11,256,109270817,146.425189
scalar,decode,standard,unpadded,65536,12,256,109290417,146.398929
scalar,decode,standard,unpadded,65536,13,256,109339710,146.332929
scalar,decode,standard,unpadded,65536,14,256,109269192,146.427366
neon,encode,standard,unpadded,65536,0,256,6821692,2345.459162
neon,encode,standard,unpadded,65536,1,256,6824503,2344.493072
neon,encode,standard,unpadded,65536,2,256,6823995,2344.667603
neon,encode,standard,unpadded,65536,3,256,6819528,2346.203432
neon,encode,standard,unpadded,65536,4,256,6822434,2345.204072
neon,encode,standard,unpadded,65536,5,256,6821914,2345.382835
neon,encode,standard,unpadded,65536,6,256,6820770,2345.776210
neon,encode,standard,unpadded,65536,7,256,6821790,2345.425468
neon,encode,standard,unpadded,65536,8,256,6824067,2344.642865
neon,encode,standard,unpadded,65536,9,256,6824493,2344.496507
neon,encode,standard,unpadded,65536,10,256,6820702,2345.799597
neon,encode,standard,unpadded,65536,11,256,6820270,2345.948181
neon,encode,standard,unpadded,65536,12,256,6828371,2343.165010
neon,encode,standard,unpadded,65536,13,256,6824859,2344.370777
neon,encode,standard,unpadded,65536,14,256,6821071,2345.672696
neon,decode,standard,unpadded,65536,0,256,33746120,474.128581
neon,decode,standard,unpadded,65536,1,256,33742078,474.185378
neon,decode,standard,unpadded,65536,2,256,33744861,474.146271
neon,decode,standard,unpadded,65536,3,256,33753591,474.023638
neon,decode,standard,unpadded,65536,4,256,33736948,474.257482
neon,decode,standard,unpadded,65536,5,256,33742299,474.182272
neon,decode,standard,unpadded,65536,6,256,33739618,474.219951
neon,decode,standard,unpadded,65536,7,256,33741230,474.197295
neon,decode,standard,unpadded,65536,8,256,33740733,474.204280
neon,decode,standard,unpadded,65536,9,256,33746581,474.122104
neon,decode,standard,unpadded,65536,10,256,33735641,474.275856
neon,decode,standard,unpadded,65536,11,256,33738572,474.234653
neon,decode,standard,unpadded,65536,12,256,33738556,474.234878
neon,decode,standard,unpadded,65536,13,256,33732861,474.314942
neon,decode,standard,unpadded,65536,14,256,33738114,474.241091
scalar,encode,url-safe,padded,12,0,1398101,81703793,195.829295
scalar,encode,url-safe,padded,12,1,1398101,81707696,195.819941
scalar,encode,url-safe,padded,12,2,1398101,81800250,195.598378
scalar,encode,url-safe,padded,12,3,1398101,81725408,195.777501
scalar,encode,url-safe,padded,12,4,1398101,81707057,195.821472
scalar,encode,url-safe,padded,12,5,1398101,81726530,195.774814
scalar,encode,url-safe,padded,12,6,1398101,81723330,195.782480
scalar,encode,url-safe,padded,12,7,1398101,81711342,195.811203
scalar,encode,url-safe,padded,12,8,1398101,81735291,195.753829
scalar,encode,url-safe,padded,12,9,1398101,81719934,195.790616
scalar,encode,url-safe,padded,12,10,1398101,81703761,195.829372
scalar,encode,url-safe,padded,12,11,1398101,81699585,195.839381
scalar,encode,url-safe,padded,12,12,1398101,81715143,195.802095
scalar,encode,url-safe,padded,12,13,1398101,81705365,195.825527
scalar,encode,url-safe,padded,12,14,1398101,81818875,195.553852
scalar,decode,url-safe,padded,12,0,1398101,116017942,137.909671
scalar,decode,url-safe,padded,12,1,1398101,115934170,138.009322
scalar,decode,url-safe,padded,12,2,1398101,115954247,137.985426
scalar,decode,url-safe,padded,12,3,1398101,115977934,137.957244
scalar,decode,url-safe,padded,12,4,1398101,116019088,137.908309
scalar,decode,url-safe,padded,12,5,1398101,115970976,137.965522
scalar,decode,url-safe,padded,12,6,1398101,116004773,137.925326
scalar,decode,url-safe,padded,12,7,1398101,115985632,137.948088
scalar,decode,url-safe,padded,12,8,1398101,116035031,137.889360
scalar,decode,url-safe,padded,12,9,1398101,115934690,138.008703
scalar,decode,url-safe,padded,12,10,1398101,116008015,137.921472
scalar,decode,url-safe,padded,12,11,1398101,115981330,137.953205
scalar,decode,url-safe,padded,12,12,1398101,116001462,137.929263
scalar,decode,url-safe,padded,12,13,1398101,116157790,137.743635
scalar,decode,url-safe,padded,12,14,1398101,116397751,137.459668
neon,encode,url-safe,padded,12,0,1398101,23193168,689.858159
neon,encode,url-safe,padded,12,1,1398101,23200857,689.629533
neon,encode,url-safe,padded,12,2,1398101,23198978,689.685390
neon,encode,url-safe,padded,12,3,1398101,23199709,689.663659
neon,encode,url-safe,padded,12,4,1398101,23203260,689.558113
neon,encode,url-safe,padded,12,5,1398101,23193730,689.841444
neon,encode,url-safe,padded,12,6,1398101,23197191,689.738520
neon,encode,url-safe,padded,12,7,1398101,23199397,689.672934
neon,encode,url-safe,padded,12,8,1398101,23197953,689.715864
neon,encode,url-safe,padded,12,9,1398101,23276239,687.396112
neon,encode,url-safe,padded,12,10,1398101,23206483,689.462345
neon,encode,url-safe,padded,12,11,1398101,23202488,689.581056
neon,encode,url-safe,padded,12,12,1398101,23198876,689.688422
neon,encode,url-safe,padded,12,13,1398101,23201266,689.617376
neon,encode,url-safe,padded,12,14,1398101,23200705,689.634051
neon,decode,url-safe,padded,12,0,1398101,63821824,250.697883
neon,decode,url-safe,padded,12,1,1398101,63957597,250.165687
neon,decode,url-safe,padded,12,2,1398101,63919251,250.315765
neon,decode,url-safe,padded,12,3,1398101,63884900,250.450360
neon,decode,url-safe,padded,12,4,1398101,63962167,250.147813
neon,decode,url-safe,padded,12,5,1398101,63970626,250.114735
neon,decode,url-safe,padded,12,6,1398101,63935833,250.250844
neon,decode,url-safe,padded,12,7,1398101,63934889,250.254539
neon,decode,url-safe,padded,12,8,1398101,63929086,250.277255
neon,decode,url-safe,padded,12,9,1398101,63803192,250.771093
neon,decode,url-safe,padded,12,10,1398101,63839925,250.626801
neon,decode,url-safe,padded,12,11,1398101,63885493,250.448035
neon,decode,url-safe,padded,12,12,1398101,63981383,250.072684
neon,decode,url-safe,padded,12,13,1398101,63852286,250.578283
neon,decode,url-safe,padded,12,14,1398101,63890704,250.427608
scalar,encode,url-safe,padded,24,0,699050,73705883,217.078801
scalar,encode,url-safe,padded,24,1,699050,73694784,217.111495
scalar,encode,url-safe,padded,24,2,699050,73721231,217.033608
scalar,encode,url-safe,padded,24,3,699050,73697025,217.104893
