backend,operation,alphabet,padding,input_len,sample_index,iterations,elapsed_ns,throughput_mib_s
neon,encode,standard,unpadded,96,2,174762,4293042,3726.946758
neon,encode,standard,unpadded,96,3,174762,4293083,3726.911165
neon,encode,standard,unpadded,96,4,174762,4296333,3724.091909
neon,encode,standard,unpadded,96,5,174762,4293084,3726.910297
neon,encode,standard,unpadded,96,6,174762,4296417,3724.019099
neon,encode,standard,unpadded,96,7,174762,4300917,3720.122701
neon,encode,standard,unpadded,96,8,174762,4299834,3721.059689
neon,encode,standard,unpadded,96,9,174762,4298584,3722.141748
neon,encode,standard,unpadded,96,10,174762,4296542,3723.910755
neon,encode,standard,unpadded,96,11,174762,4293041,3726.947626
neon,encode,standard,unpadded,96,12,174762,4293042,3726.946758
neon,encode,standard,unpadded,96,13,174762,4299709,3721.167866
neon,encode,standard,unpadded,96,14,174762,4293083,3726.911165
neon,decode,standard,unpadded,96,0,174762,24246750,659.879735
neon,decode,standard,unpadded,96,1,174762,24209375,660.898473
neon,decode,standard,unpadded,96,2,174762,24275250,659.105013
neon,decode,standard,unpadded,96,3,174762,24222208,660.548327
neon,decode,standard,unpadded,96,4,174762,24213916,660.774530
neon,decode,standard,unpadded,96,5,174762,24248083,659.843459
neon,decode,standard,unpadded,96,6,174762,24202625,661.082794
neon,decode,standard,unpadded,96,7,174762,24247167,659.868386
neon,decode,standard,unpadded,96,8,174762,24245291,659.919444
neon,decode,standard,unpadded,96,9,174762,24246000,659.900147
neon,decode,standard,unpadded,96,10,174762,24222208,660.548327
neon,decode,standard,unpadded,96,11,174762,24209375,660.898473
neon,decode,standard,unpadded,96,12,174762,24223667,660.508542
neon,decode,standard,unpadded,96,13,174762,24222000,660.553999
neon,decode,standard,unpadded,96,14,174762,24234542,660.212145
scalar,encode,standard,unpadded,192,0,87381,11854416,1349.702842
scalar,encode,standard,unpadded,192,1,87381,11903875,1344.095008
scalar,encode,standard,unpadded,192,2,87381,11880416,1346.749050
scalar,encode,standard,unpadded,192,3,87381,11857459,1349.356465
scalar,encode,standard,unpadded,192,4,87381,11857583,1349.342355
scalar,encode,standard,unpadded,192,5,87381,11870417,1347.883479
scalar,encode,standard,unpadded,192,6,87381,11853666,1349.788240
scalar,encode,standard,unpadded,192,7,87381,11877459,1347.084336
scalar,encode,standard,unpadded,192,8,87381,11875250,1347.334916
scalar,encode,standard,unpadded,192,9,87381,11857500,1349.351800
scalar,encode,standard,unpadded,192,10,87381,11857583,1349.342355
scalar,encode,standard,unpadded,192,11,87381,11857125,1349.394475
scalar,encode,standard,unpadded,192,12,87381,11862541,1348.778391
scalar,encode,standard,unpadded,192,13,87381,11886209,1346.092683
scalar,encode,standard,unpadded,192,14,87381,11866458,1348.333173
scalar,decode,standard,unpadded,192,0,87381,64446833,248.265713
scalar,decode,standard,unpadded,192,1,87381,64452625,248.243403
scalar,decode,standard,unpadded,192,2,87381,64510417,248.021013
scalar,decode,standard,unpadded,192,3,87381,64442708,248.281605
scalar,decode,standard,unpadded,192,4,87381,64455958,248.230566
scalar,decode,standard,unpadded,192,5,87381,64438333,248.298462
scalar,decode,standard,unpadded,192,6,87381,64470792,248.173451
scalar,decode,standard,unpadded,192,7,87381,64445791,248.269727
scalar,decode,standard,unpadded,192,8,87381,64441583,248.285939
scalar,decode,standard,unpadded,192,9,87381,64465250,248.194787
scalar,decode,standard,unpadded,192,10,87381,64451916,248.246134
scalar,decode,standard,unpadded,192,11,87381,64442416,248.282730
scalar,decode,standard,unpadded,192,12,87381,64445791,248.269727
scalar,decode,standard,unpadded,192,13,87381,64450084,248.253190
scalar,decode,standard,unpadded,192,14,87381,64435292,248.310180
neon,encode,standard,unpadded,192,0,87381,3494958,4578.006078
neon,encode,standard,unpadded,192,1,87381,3501834,4569.016968
neon,encode,standard,unpadded,192,2,87381,3494833,4578.169820
neon,encode,standard,unpadded,192,3,87381,3498542,4573.316246
neon,encode,standard,unpadded,192,4,87381,3513417,4553.953876
neon,encode,standard,unpadded,192,5,87381,3496041,4576.587908
neon,encode,standard,unpadded,192,6,87381,3501667,4569.234872
neon,encode,standard,unpadded,192,7,87381,3494916,4578.061094
neon,encode,standard,unpadded,192,8,87381,3503834,4566.408958
neon,encode,standard,unpadded,192,9,87381,3507958,4561.040630
neon,encode,standard,unpadded,192,10,87381,3491625,4582.376104
neon,encode,standard,unpadded,192,11,87381,3491750,4582.212061
neon,encode,standard,unpadded,192,12,87381,3498667,4573.152851
neon,encode,standard,unpadded,192,13,87381,3494958,4578.006078
neon,encode,standard,unpadded,192,14,87381,3494917,4578.059784
neon,decode,standard,unpadded,192,0,87381,22795375,701.894089
neon,decode,standard,unpadded,192,1,87381,22778167,702.424342
neon,decode,standard,unpadded,192,2,87381,22795417,701.892796
neon,decode,standard,unpadded,192,3,87381,22794542,701.919739
neon,decode,standard,unpadded,192,4,87381,22786583,702.164908
neon,decode,standard,unpadded,192,5,87381,22840666,700.502296
neon,decode,standard,unpadded,192,6,87381,22786416,702.170055
neon,decode,standard,unpadded,192,7,87381,22794083,701.933873
neon,decode,standard,unpadded,192,8,87381,22809125,701.470967
neon,decode,standard,unpadded,192,9,87381,22791375,702.017275
neon,decode,standard,unpadded,192,10,87381,22781791,702.312604
neon,decode,standard,unpadded,192,11,87381,22796458,701.860744
neon,decode,standard,unpadded,192,12,87381,22778583,702.411514
neon,decode,standard,unpadded,192,13,87381,22775791,702.497620
neon,decode,standard,unpadded,192,14,87381,22806625,701.547860
scalar,encode,standard,unpadded,384,0,43690,8790209,1820.179231
scalar,encode,standard,unpadded,384,1,43690,8791542,1819.903250
scalar,encode,standard,unpadded,384,2,43690,8813709,1815.326086
scalar,encode,standard,unpadded,384,3,43690,8777500,1822.814681
scalar,encode,standard,unpadded,384,4,43690,8784625,1821.336239
scalar,encode,standard,unpadded,384,5,43690,8805250,1817.070027
scalar,encode,standard,unpadded,384,6,43690,8784583,1821.344947
scalar,encode,standard,unpadded,384,7,43690,8784875,1821.284408
scalar,encode,standard,unpadded,384,8,43690,8784500,1821.362156
scalar,encode,standard,unpadded,384,9,43690,8784375,1821.388074
scalar,encode,standard,unpadded,384,10,43690,8781750,1821.932515
scalar,encode,standard,unpadded,384,11,43690,8777500,1822.814681
scalar,encode,standard,unpadded,384,12,43690,8802000,1817.740952
scalar,encode,standard,unpadded,384,13,43690,8780458,1822.200603
scalar,encode,standard,unpadded,384,14,43690,8784375,1821.388074
scalar,decode,standard,unpadded,384,0,43690,63573125,251.674837
scalar,decode,standard,unpadded,384,1,43690,63578583,251.653231
scalar,decode,standard,unpadded,384,2,43690,63579042,251.651415
scalar,decode,standard,unpadded,384,3,43690,63584750,251.628824
scalar,decode,standard,unpadded,384,4,43690,63691666,251.206427
scalar,decode,standard,unpadded,384,5,43690,63613833,251.513784
scalar,decode,standard,unpadded,384,6,43690,63576209,251.662628
scalar,decode,standard,unpadded,384,7,43690,63601541,251.562393
scalar,decode,standard,unpadded,384,8,43690,63577250,251.658508
scalar,decode,standard,unpadded,384,9,43690,63592292,251.598981
scalar,decode,standard,unpadded,384,10,43690,63596542,251.582167
scalar,decode,standard,unpadded,384,11,43690,63609042,251.532728
scalar,decode,standard,unpadded,384,12,43690,63589792,251.608872
scalar,decode,standard,unpadded,384,13,43690,63621584,251.483142
scalar,decode,standard,unpadded,384,14,43690,63603459,251.554807
neon,encode,standard,unpadded,384,0,43690,3144417,5088.305991
neon,encode,standard,unpadded,384,1,43690,3154750,5071.639863
neon,encode,standard,unpadded,384,2,43690,3144458,5088.239646
neon,encode,standard,unpadded,384,3,43690,3146917,5084.263697
neon,encode,standard,unpadded,384,4,43690,3147917,5082.648577
neon,encode,standard,unpadded,384,5,43690,3144375,5088.373956
neon,encode,standard,unpadded,384,6,43690,3144334,5088.440305
neon,encode,standard,unpadded,384,7,43690,3149584,5079.958451
neon,encode,standard,unpadded,384,8,43690,3148208,5082.178769
neon,encode,standard,unpadded,384,9,43690,3149583,5079.960064
neon,encode,standard,unpadded,384,10,43690,3149291,5080.431075
neon,encode,standard,unpadded,384,11,43690,3149792,5079.622991
neon,encode,standard,unpadded,384,12,43690,3162583,5059.078563
neon,encode,standard,unpadded,384,13,43690,3150083,5079.153743
neon,encode,standard,unpadded,384,14,43690,3149625,5079.892323
neon,decode,standard,unpadded,384,0,43690,21931208,729.542844
neon,decode,standard,unpadded,384,1,43690,21911708,730.192090
neon,decode,standard,unpadded,384,2,43690,21923000,729.815986
neon,decode,standard,unpadded,384,3,43690,21941334,729.206158
neon,decode,standard,unpadded,384,4,43690,22053625,725.493240
neon,decode,standard,unpadded,384,5,43690,21967375,728.341728
neon,decode,standard,unpadded,384,6,43690,21937333,729.339153
neon,decode,standard,unpadded,384,7,43690,21954000,728.785454
neon,decode,standard,unpadded,384,8,43690,21915875,730.053254
neon,decode,standard,unpadded,384,9,43690,21978625,727.968918
neon,decode,standard,unpadded,384,10,43690,21932333,729.505423
neon,decode,standard,unpadded,384,11,43690,21971167,728.216023
neon,decode,standard,unpadded,384,12,43690,21939333,729.272666
neon,decode,standard,unpadded,384,13,43690,21938209,729.310030
neon,decode,standard,unpadded,384,14,43690,21958084,728.649907
scalar,encode,standard,unpadded,768,0,21845,7325250,2184.192466
scalar,encode,standard,unpadded,768,1,21845,7299042,2192.035045
scalar,encode,standard,unpadded,768,2,21845,7295708,2193.036763
scalar,encode,standard,unpadded,768,3,21845,7302416,2191.022240
scalar,encode,standard,unpadded,768,4,21845,7302416,2191.022240
scalar,encode,standard,unpadded,768,5,21845,7292250,2194.076706
scalar,encode,standard,unpadded,768,6,21845,7303166,2190.797232
scalar,encode,standard,unpadded,768,7,21845,7302583,2190.972134
scalar,encode,standard,unpadded,768,8,21845,7302333,2191.047143
scalar,encode,standard,unpadded,768,9,21845,7310250,2188.674240
scalar,encode,standard,unpadded,768,10,21845,7302250,2191.072048
scalar,encode,standard,unpadded,768,11,21845,7303083,2190.822131
scalar,encode,standard,unpadded,768,12,21845,7299541,2191.885197
scalar,encode,standard,unpadded,768,13,21845,7295250,2193.174444
scalar,encode,standard,unpadded,768,14,21845,7302416,2191.022240
scalar,decode,standard,unpadded,768,0,21845,62952042,254.157853
scalar,decode,standard,unpadded,768,1,21845,62949500,254.168117
scalar,decode,standard,unpadded,768,2,21845,62997875,253.972945
scalar,decode,standard,unpadded,768,3,21845,62965083,254.105214
scalar,decode,standard,unpadded,768,4,21845,62962541,254.115473
scalar,decode,standard,unpadded,768,5,21845,62945084,254.185948
scalar,decode,standard,unpadded,768,6,21845,62983708,254.030072
scalar,decode,standard,unpadded,768,7,21845,62968166,254.092772
scalar,decode,standard,unpadded,768,8,21845,62965250,254.104540
scalar,decode,standard,unpadded,768,9,21845,62934500,254.228696
scalar,decode,standard,unpadded,768,10,21845,62949000,254.170135
scalar,decode,standard,unpadded,768,11,21845,62929458,254.249065
scalar,decode,standard,unpadded,768,12,21845,62957833,254.134475
scalar,decode,standard,unpadded,768,13,21845,62938084,254.214219
scalar,decode,standard,unpadded,768,14,21845,62940041,254.206315
neon,encode,standard,unpadded,768,0,21845,3002458,5328.885819
neon,encode,standard,unpadded,768,1,21845,3011750,5312.444877
neon,encode,standard,unpadded,768,2,21845,3002500,5328.811277
neon,encode,standard,unpadded,768,3,21845,3001667,5330.290089
neon,encode,standard,unpadded,768,4,21845,3012792,5310.607523
neon,encode,standard,unpadded,768,5,21845,3005875,5322.828081
neon,encode,standard,unpadded,768,6,21845,3005625,5323.270820
neon,encode,standard,unpadded,768,7,21845,3009542,5316.342440
neon,encode,standard,unpadded,768,8,21845,3005792,5322.975063
neon,encode,standard,unpadded,768,9,21845,3004417,5325.411173
neon,encode,standard,unpadded,768,10,21845,3005375,5323.713633
neon,encode,standard,unpadded,768,11,21845,3012500,5311.122277
neon,encode,standard,unpadded,768,12,21845,3005750,5323.049442
neon,encode,standard,unpadded,768,13,21845,3005500,5323.492217
neon,encode,standard,unpadded,768,14,21845,3010875,5313.988744
neon,decode,standard,unpadded,768,0,21845,21414500,747.145899
neon,decode,standard,unpadded,768,1,21845,21401833,747.588109
neon,decode,standard,unpadded,768,2,21845,21413375,747.185152
neon,decode,standard,unpadded,768,3,21845,21414083,747.160449
neon,decode,standard,unpadded,768,4,21845,21398208,747.714755
neon,decode,standard,unpadded,768,5,21845,21394000,747.861824
neon,decode,standard,unpadded,768,6,21845,21408667,747.349466
neon,decode,standard,unpadded,768,7,21845,21427917,746.678077
neon,decode,standard,unpadded,768,8,21845,21389291,748.026471
neon,decode,standard,unpadded,768,9,21845,21451791,745.847088
neon,decode,standard,unpadded,768,10,21845,21393459,747.880736
neon,decode,standard,unpadded,768,11,21845,21410416,747.288416
neon,decode,standard,unpadded,768,12,21845,21409417,747.323286
neon,decode,standard,unpadded,768,13,21845,21394959,747.828302
neon,decode,standard,unpadded,768,14,21845,21394292,747.851617
scalar,encode,standard,unpadded,1024,0,16384,6252625,2558.925251
scalar,encode,standard,unpadded,1024,1,16384,6261042,2555.485173
scalar,encode,standard,unpadded,1024,2,16384,6245542,2561.827300
scalar,encode,standard,unpadded,1024,3,16384,6248792,2560.494892
scalar,encode,standard,unpadded,1024,4,16384,6245292,2561.929851
scalar,encode,standard,unpadded,1024,5,16384,6252459,2558.993190
scalar,encode,standard,unpadded,1024,6,16384,6245666,2561.776438
scalar,encode,standard,unpadded,1024,7,16384,6260875,2555.553337
scalar,encode,standard,unpadded,1024,8,16384,6245667,2561.776028
scalar,encode,standard,unpadded,1024,9,16384,6254834,2558.021524
scalar,encode,standard,unpadded,1024,10,16384,6261500,2555.298251
scalar,encode,standard,unpadded,1024,11,16384,6257541,2556.914929
scalar,encode,standard,unpadded,1024,12,16384,6269750,2551.935883
scalar,encode,standard,unpadded,1024,13,16384,6252250,2559.078732
scalar,encode,standard,unpadded,1024,14,16384,6245791,2561.725168
scalar,decode,standard,unpadded,1024,0,16384,62808709,254.741743
scalar,decode,standard,unpadded,1024,1,16384,62808709,254.741743
scalar,decode,standard,unpadded,1024,2,16384,62796000,254.793299
scalar,decode,standard,unpadded,1024,3,16384,62781834,254.850790
scalar,decode,standard,unpadded,1024,4,16384,62827084,254.667239
scalar,decode,standard,unpadded,1024,5,16384,62874041,254.477042
scalar,decode,standard,unpadded,1024,6,16384,62853125,254.561726
scalar,decode,standard,unpadded,1024,7,16384,62815125,254.715723
scalar,decode,standard,unpadded,1024,8,16384,62767625,254.908482
scalar,decode,standard,unpadded,1024,9,16384,62844541,254.596497
scalar,decode,standard,unpadded,1024,10,16384,62883041,254.440621
scalar,decode,standard,unpadded,1024,11,16384,62805125,254.756280
scalar,decode,standard,unpadded,1024,12,16384,62906292,254.346576
scalar,decode,standard,unpadded,1024,13,16384,62814625,254.717751
scalar,decode,standard,unpadded,1024,14,16384,62800459,254.775208
neon,encode,standard,unpadded,1024,0,16384,3109042,5146.279787
neon,encode,standard,unpadded,1024,1,16384,3102334,5157.407294
neon,encode,standard,unpadded,1024,2,16384,3122333,5124.373345
neon,encode,standard,unpadded,1024,3,16384,3102958,5156.370147
neon,encode,standard,unpadded,1024,4,16384,3103125,5156.092649
neon,encode,standard,unpadded,1024,5,16384,3103583,5155.331757
neon,encode,standard,unpadded,1024,6,16384,3100125,5161.082214
neon,encode,standard,unpadded,1024,7,16384,3114667,5136.985752
neon,encode,standard,unpadded,1024,8,16384,3142167,5092.027254
neon,encode,standard,unpadded,1024,9,16384,3121791,5125.263030
neon,encode,standard,unpadded,1024,10,16384,3103375,5155.677287
neon,encode,standard,unpadded,1024,11,16384,3114625,5137.055023
neon,encode,standard,unpadded,1024,12,16384,3101375,5159.002056
neon,encode,standard,unpadded,1024,13,16384,3102208,5157.616768
neon,encode,standard,unpadded,1024,14,16384,3109791,5145.040294
neon,decode,standard,unpadded,1024,0,16384,22281583,718.081835
neon,decode,standard,unpadded,1024,1,16384,22300041,717.487470
neon,decode,standard,unpadded,1024,2,16384,22402209,714.215281
neon,decode,standard,unpadded,1024,3,16384,22223542,719.957242
neon,decode,standard,unpadded,1024,4,16384,22223042,719.973440
neon,decode,standard,unpadded,1024,5,16384,22210584,720.377276
neon,decode,standard,unpadded,1024,6,16384,22243500,719.311259
neon,decode,standard,unpadded,1024,7,16384,22220916,720.042324
neon,decode,standard,unpadded,1024,8,16384,22217417,720.155723
neon,decode,standard,unpadded,1024,9,16384,22227750,719.820945
neon,decode,standard,unpadded,1024,10,16384,22211333,720.352984
neon,decode,standard,unpadded,1024,11,16384,22221584,720.020679
neon,decode,standard,unpadded,1024,12,16384,22222291,719.997772
neon,decode,standard,unpadded,1024,13,16384,22220042,720.070646
neon,decode,standard,unpadded,1024,14,16384,22215500,720.217866
scalar,encode,standard,unpadded,4096,0,4096,5937417,2694.774512
scalar,encode,standard,unpadded,4096,1,4096,5933666,2696.478029
scalar,encode,standard,unpadded,4096,2,4096,5962583,2683.400801
scalar,encode,standard,unpadded,4096,3,4096,5943250,2692.129727
scalar,encode,standard,unpadded,4096,4,4096,5930792,2697.784714
scalar,encode,standard,unpadded,4096,5,4096,5937083,2694.926111
scalar,encode,standard,unpadded,4096,6,4096,5930417,2697.955304
scalar,encode,standard,unpadded,4096,7,4096,5936875,2695.020528
scalar,encode,standard,unpadded,4096,8,4096,5930208,2698.050389
scalar,encode,standard,unpadded,4096,9,4096,5937583,2694.699173
scalar,encode,standard,unpadded,4096,10,4096,5937500,2694.736842
scalar,encode,standard,unpadded,4096,11,4096,5930709,2697.822469
scalar,encode,standard,unpadded,4096,12,4096,5937458,2694.755904
scalar,encode,standard,unpadded,4096,13,4096,5944750,2691.450439
scalar,encode,standard,unpadded,4096,14,4096,5930417,2697.955304
scalar,decode,standard,unpadded,4096,0,4096,62480083,256.081606
scalar,decode,standard,unpadded,4096,1,4096,62443000,256.233685
scalar,decode,standard,unpadded,4096,2,4096,62623542,255.494970
scalar,decode,standard,unpadded,4096,3,4096,63010916,253.924257
scalar,decode,standard,unpadded,4096,4,4096,62645750,255.404397
scalar,decode,standard,unpadded,4096,5,4096,62551625,255.788719
scalar,decode,standard,unpadded,4096,6,4096,62477375,256.092706
scalar,decode,standard,unpadded,4096,7,4096,62466709,256.136433
scalar,decode,standard,unpadded,4096,8,4096,62446625,256.218811
scalar,decode,standard,unpadded,4096,9,4096,62480958,256.078020
scalar,decode,standard,unpadded,4096,10,4096,62453667,256.189921
scalar,decode,standard,unpadded,4096,11,4096,62466125,256.138827
scalar,decode,standard,unpadded,4096,12,4096,62437333,256.256942
scalar,decode,standard,unpadded,4096,13,4096,62457916,256.172492
scalar,decode,standard,unpadded,4096,14,4096,62442541,256.235569
neon,encode,standard,unpadded,4096,0,4096,2935458,5450.597488
neon,encode,standard,unpadded,4096,1,4096,2932250,5456.560662
neon,encode,standard,unpadded,4096,2,4096,2938916,5444.184182
neon,encode,standard,unpadded,4096,3,4096,2935583,5450.365396
neon,encode,standard,unpadded,4096,4,4096,2935833,5449.901272
neon,encode,standard,unpadded,4096,5,4096,2935542,5450.441520
neon,encode,standard,unpadded,4096,6,4096,2942167,5438.168534
neon,encode,standard,unpadded,4096,7,4096,2955791,5413.102618
neon,encode,standard,unpadded,4096,8,4096,2935500,5450.519503
neon,encode,standard,unpadded,4096,9,4096,2942458,5437.630716
neon,encode,standard,unpadded,4096,10,4096,2935334,5450.827742
neon,encode,standard,unpadded,4096,11,4096,2935708,5450.133324
neon,encode,standard,unpadded,4096,12,4096,2938708,5444.569518
neon,encode,standard,unpadded,4096,13,4096,2935709,5450.131467
neon,encode,standard,unpadded,4096,14,4096,2935542,5450.441520
neon,decode,standard,unpadded,4096,0,4096,21369375,748.735047
neon,decode,standard,unpadded,4096,1,4096,21352167,749.338463
neon,decode,standard,unpadded,4096,2,4096,21342750,749.669091
neon,decode,standard,unpadded,4096,3,4096,21361167,749.022748
neon,decode,standard,unpadded,4096,4,4096,21341708,749.705694
neon,decode,standard,unpadded,4096,5,4096,21361000,749.028604
neon,decode,standard,unpadded,4096,6,4096,21332500,750.029298
neon,decode,standard,unpadded,4096,7,4096,21457458,745.661485
neon,decode,standard,unpadded,4096,8,4096,21458250,745.633964
neon,decode,standard,unpadded,4096,9,4096,21299083,751.206050
neon,decode,standard,unpadded,4096,10,4096,21388459,748.066983
neon,decode,standard,unpadded,4096,11,4096,21322459,750.382496
neon,decode,standard,unpadded,4096,12,4096,21340833,749.736433
neon,decode,standard,unpadded,4096,13,4096,21297708,751.254548
neon,decode,standard,unpadded,4096,14,4096,21229916,753.653477
scalar,encode,standard,unpadded,65536,0,256,5840500,2739.491482
scalar,encode,standard,unpadded,65536,1,256,5847500,2736.212056
scalar,encode,standard,unpadded,65536,2,256,5841000,2739.256977
scalar,encode,standard,unpadded,65536,3,256,5838000,2740.664611
scalar,encode,standard,unpadded,65536,4,256,5840000,2739.726027
scalar,encode,standard,unpadded,65536,5,256,5860875,2729.967795
scalar,encode,standard,unpadded,65536,6,256,5840584,2739.452082
scalar,encode,standard,unpadded,65536,7,256,5855250,2732.590410
scalar,encode,standard,unpadded,65536,8,256,5880292,2720.953313
scalar,encode,standard,unpadded,65536,9,256,5833500,2742.778778
scalar,encode,standard,unpadded,65536,10,256,5840542,2739.471782
scalar,encode,standard,unpadded,65536,11,256,5833375,2742.837551
scalar,encode,standard,unpadded,65536,12,256,5861541,2729.657611
scalar,encode,standard,unpadded,65536,13,256,5845583,2737.109370
scalar,encode,standard,unpadded,65536,14,256,5839959,2739.745262
scalar,decode,standard,unpadded,65536,0,256,62549750,255.796386
scalar,decode,standard,unpadded,65536,1,256,62473917,256.106881
scalar,decode,standard,unpadded,65536,2,256,62436417,256.260701
scalar,decode,standard,unpadded,65536,3,256,62505625,255.976962
scalar,decode,standard,unpadded,65536,4,256,62435500,256.264465
scalar,decode,standard,unpadded,65536,5,256,62435292,256.265319
scalar,decode,standard,unpadded,65536,6,256,62455000,256.184453
scalar,decode,standard,unpadded,65536,7,256,62478375,256.088607
scalar,decode,standard,unpadded,65536,8,256,62454334,256.187185
scalar,decode,standard,unpadded,65536,9,256,62468667,256.128404
scalar,decode,standard,unpadded,65536,10,256,62487166,256.052579
scalar,decode,standard,unpadded,65536,11,256,62463375,256.150104
scalar,decode,standard,unpadded,65536,12,256,62455917,256.180691
scalar,decode,standard,unpadded,65536,13,256,62533750,255.861835
scalar,decode,standard,unpadded,65536,14,256,62468500,256.129089
neon,encode,standard,unpadded,65536,0,256,2871625,5571.758151
neon,encode,standard,unpadded,65536,1,256,2864625,5585.373304
neon,encode,standard,unpadded,65536,2,256,2864542,5585.535140
neon,encode,standard,unpadded,65536,3,256,2867834,5579.123478
neon,encode,standard,unpadded,65536,4,256,2864667,5585.291414
neon,encode,standard,unpadded,65536,5,256,2864583,5585.455195
neon,encode,standard,unpadded,65536,6,256,2865125,5584.398586
neon,encode,standard,unpadded,65536,7,256,2911625,5495.213154
neon,encode,standard,unpadded,65536,8,256,2864834,5584.965830
neon,encode,standard,unpadded,65536,9,256,2864875,5584.885903
neon,encode,standard,unpadded,65536,10,256,2868250,5578.314303
neon,encode,standard,unpadded,65536,11,256,2865000,5584.642234
neon,encode,standard,unpadded,65536,12,256,2864667,5585.291414
neon,encode,standard,unpadded,65536,13,256,2865042,5584.560366
neon,encode,standard,unpadded,65536,14,256,2871542,5571.919199
neon,decode,standard,unpadded,65536,0,256,20980292,762.620463
neon,decode,standard,unpadded,65536,1,256,20983875,762.490245
neon,decode,standard,unpadded,65536,2,256,20994708,762.096810
neon,decode,standard,unpadded,65536,3,256,21195500,754.877215
neon,decode,standard,unpadded,65536,4,256,21132917,757.112707
neon,decode,standard,unpadded,65536,5,256,21147000,756.608502
neon,decode,standard,unpadded,65536,6,256,21155500,756.304507
neon,decode,standard,unpadded,65536,7,256,21136125,756.997794
neon,decode,standard,unpadded,65536,8,256,21110667,757.910681
neon,decode,standard,unpadded,65536,9,256,21113834,757.796997
neon,decode,standard,unpadded,65536,10,256,21158708,756.189839
neon,decode,standard,unpadded,65536,11,256,20995417,762.071075
neon,decode,standard,unpadded,65536,12,256,21176208,755.564925
neon,decode,standard,unpadded,65536,13,256,21077667,759.097295
neon,decode,standard,unpadded,65536,14,256,20952209,763.642631
scalar,encode,url-safe,padded,12,0,1398101,36358916,440.057019
scalar,encode,url-safe,padded,12,1,1398101,36324292,440.476477
scalar,encode,url-safe,padded,12,2,1398101,36337541,440.315876
scalar,encode,url-safe,padded,12,3,1398101,36322208,440.501750
scalar,encode,url-safe,padded,12,4,1398101,36322459,440.498706
scalar,encode,url-safe,padded,12,5,1398101,36349416,440.172029
scalar,encode,url-safe,padded,12,6,1398101,36376834,439.840262
scalar,encode,url-safe,padded,12,7,1398101,36468500,438.734694
scalar,encode,url-safe,padded,12,8,1398101,36435042,439.137580
scalar,encode,url-safe,padded,12,9,1398101,36475125,438.655006
scalar,encode,url-safe,padded,12,10,1398101,36364875,439.984908
scalar,encode,url-safe,padded,12,11,1398101,36382958,439.766228
scalar,encode,url-safe,padded,12,12,1398101,36346708,440.204824
scalar,encode,url-safe,padded,12,13,1398101,36387083,439.716374
scalar,encode,url-safe,padded,12,14,1398101,36370833,439.912833
scalar,decode,url-safe,padded,12,0,1398101,67985459,235.344387
scalar,decode,url-safe,padded,12,1,1398101,68036542,235.167687
scalar,decode,url-safe,padded,12,2,1398101,67959208,235.435295
scalar,decode,url-safe,padded,12,3,1398101,67951583,235.461714
scalar,decode,url-safe,padded,12,4,1398101,68025833,235.204708
scalar,decode,url-safe,padded,12,5,1398101,67966708,235.409315
scalar,decode,url-safe,padded,12,6,1398101,67939334,235.504166
scalar,decode,url-safe,padded,12,7,1398101,67934291,235.521648
scalar,decode,url-safe,padded,12,8,1398101,67935916,235.516015
scalar,decode,url-safe,padded,12,9,1398101,67930833,235.533637
scalar,decode,url-safe,padded,12,10,1398101,67929792,235.537247
scalar,decode,url-safe,padded,12,11,1398101,68063583,235.074257
scalar,decode,url-safe,padded,12,12,1398101,67933667,235.523812
scalar,decode,url-safe,padded,12,13,1398101,67948291,235.473122
scalar,decode,url-safe,padded,12,14,1398101,67968833,235.401955
neon,encode,url-safe,padded,12,0,1398101,15597958,1025.775052
neon,encode,url-safe,padded,12,1,1398101,15583250,1026.743214
neon,encode,url-safe,padded,12,2,1398101,15585625,1026.586754
neon,encode,url-safe,padded,12,3,1398101,15577958,1027.092009
neon,encode,url-safe,padded,12,4,1398101,15606459,1025.216302
neon,encode,url-safe,padded,12,5,1398101,15621125,1024.253771
neon,encode,url-safe,padded,12,6,1398101,15612208,1024.838779
neon,encode,url-safe,padded,12,7,1398101,15589250,1026.348040
neon,encode,url-safe,padded,12,8,1398101,15615916,1024.595431
neon,encode,url-safe,padded,12,9,1398101,15665166,1021.374187
neon,encode,url-safe,padded,12,10,1398101,15603084,1025.438060
neon,encode,url-safe,padded,12,11,1398101,15618375,1024.434116
neon,encode,url-safe,padded,12,12,1398101,15651416,1022.271479
neon,encode,url-safe,padded,12,13,1398101,15568125,1027.740732
neon,encode,url-safe,padded,12,14,1398101,15668083,1021.184033
neon,decode,url-safe,padded,12,0,1398101,49064584,326.100720
neon,decode,url-safe,padded,12,1,1398101,49033958,326.304399
neon,decode,url-safe,padded,12,2,1398101,48863125,327.445209
neon,decode,url-safe,padded,12,3,1398101,48906250,327.156472
neon,decode,url-safe,padded,12,4,1398101,49230667,325.000597
neon,decode,url-safe,padded,12,5,1398101,48908709,327.140023
neon,decode,url-safe,padded,12,6,1398101,48882542,327.315142
neon,decode,url-safe,padded,12,7,1398101,49254583,324.842790
neon,decode,url-safe,padded,12,8,1398101,48795708,327.897613
neon,decode,url-safe,padded,12,9,1398101,49324750,324.380685
neon,decode,url-safe,padded,12,10,1398101,49083291,325.976434
neon,decode,url-safe,padded,12,11,1398101,49103958,325.839237
