backend,alphabet,padding,input_len,sample_index,iterations,elapsed_ns,throughput_mib_s
avx512-vbmi,url-safe,padded,192,5,87381,1812292,8828.565686
avx512-vbmi,url-safe,padded,192,6,87381,1819264,8794.731806
avx512-vbmi,url-safe,padded,192,7,87381,1819395,8794.098568
avx512-vbmi,url-safe,padded,192,8,87381,1812121,8829.398790
avx512-vbmi,url-safe,padded,192,9,87381,1815838,8811.325110
avx512-vbmi,url-safe,padded,192,10,87381,1819985,8791.247711
avx512-vbmi,url-safe,padded,192,11,87381,1821468,8784.090066
avx512-vbmi,url-safe,padded,192,12,87381,1822020,8781.428834
avx512-vbmi,url-safe,padded,192,13,87381,1827459,8755.292986
avx512-vbmi,url-safe,padded,192,14,87381,1806821,8855.298319
scalar,url-safe,padded,384,0,43690,12189202,1312.617172
scalar,url-safe,padded,384,1,43690,12119962,1320.116009
scalar,url-safe,padded,384,2,43690,12094004,1322.949443
scalar,url-safe,padded,384,3,43690,12037307,1329.180676
scalar,url-safe,padded,384,4,43690,12213879,1309.965152
scalar,url-safe,padded,384,5,43690,12036996,1329.215018
scalar,url-safe,padded,384,6,43690,12040804,1328.794644
scalar,url-safe,padded,384,7,43690,12017759,1331.342712
scalar,url-safe,padded,384,8,43690,12024863,1330.556187
scalar,url-safe,padded,384,9,43690,12031245,1329.850390
scalar,url-safe,padded,384,10,43690,12061001,1326.569483
scalar,url-safe,padded,384,11,43690,12095957,1322.735841
scalar,url-safe,padded,384,12,43690,12048137,1327.985884
scalar,url-safe,padded,384,13,43690,12070750,1325.498073
scalar,url-safe,padded,384,14,43690,12052655,1327.488081
ssse3-sse4.1,url-safe,padded,384,0,43690,2144105,7462.207242
ssse3-sse4.1,url-safe,padded,384,1,43690,2199139,7275.463652
ssse3-sse4.1,url-safe,padded,384,2,43690,2155948,7421.216031
ssse3-sse4.1,url-safe,padded,384,3,43690,2160397,7405.933196
ssse3-sse4.1,url-safe,padded,384,4,43690,2160477,7405.658963
ssse3-sse4.1,url-safe,padded,384,5,43690,2211382,7235.184088
ssse3-sse4.1,url-safe,padded,384,6,43690,2161819,7401.061726
ssse3-sse4.1,url-safe,padded,384,7,43690,2158873,7411.161221
ssse3-sse4.1,url-safe,padded,384,8,43690,2161869,7400.890553
ssse3-sse4.1,url-safe,padded,384,9,43690,2222132,7200.182464
ssse3-sse4.1,url-safe,padded,384,10,43690,2172659,7364.135771
ssse3-sse4.1,url-safe,padded,384,11,43690,2166618,7384.668575
ssse3-sse4.1,url-safe,padded,384,12,43690,2192938,7296.036577
ssse3-sse4.1,url-safe,padded,384,13,43690,2316740,6906.150824
ssse3-sse4.1,url-safe,padded,384,14,43690,2313625,6915.449072
avx2,url-safe,padded,384,0,43690,1554826,10290.383528
avx2,url-safe,padded,384,1,43690,1558974,10263.003655
avx2,url-safe,padded,384,2,43690,1559385,10260.298681
avx2,url-safe,padded,384,3,43690,1562992,10236.620443
avx2,url-safe,padded,384,4,43690,1561870,10243.974120
avx2,url-safe,padded,384,5,43690,1576037,10151.891015
avx2,url-safe,padded,384,6,43690,1571678,10180.046969
avx2,url-safe,padded,384,7,43690,1569864,10191.810156
avx2,url-safe,padded,384,8,43690,1572550,10174.401996
avx2,url-safe,padded,384,9,43690,1566238,10215.405232
avx2,url-safe,padded,384,10,43690,1570737,10186.145650
avx2,url-safe,padded,384,11,43690,1568282,10202.091116
avx2,url-safe,padded,384,12,43690,1571488,10181.277782
avx2,url-safe,padded,384,13,43690,1655215,9666.270460
avx2,url-safe,padded,384,14,43690,1567050,10210.111904
avx512-vbmi,url-safe,padded,384,0,43690,1158450,13811.347800
avx512-vbmi,url-safe,padded,384,1,43690,1150235,13909.988706
avx512-vbmi,url-safe,padded,384,2,43690,1152590,13881.567478
avx512-vbmi,url-safe,padded,384,3,43690,1153661,13868.680539
avx512-vbmi,url-safe,padded,384,4,43690,1165012,13733.554555
avx512-vbmi,url-safe,padded,384,5,43690,1151137,13899.089213
avx512-vbmi,url-safe,padded,384,6,43690,1160905,13782.140536
avx512-vbmi,url-safe,padded,384,7,43690,1167117,13708.784860
avx512-vbmi,url-safe,padded,384,8,43690,993139,16110.288549
avx512-vbmi,url-safe,padded,384,9,43690,995744,16068.141871
avx512-vbmi,url-safe,padded,384,10,43690,1003018,15951.613889
avx512-vbmi,url-safe,padded,384,11,43690,998640,16021.545161
avx512-vbmi,url-safe,padded,384,12,43690,998349,16026.215141
avx512-vbmi,url-safe,padded,384,13,43690,996205,16060.706240
avx512-vbmi,url-safe,padded,384,14,43690,997798,16035.065073
scalar,url-safe,padded,768,0,21845,9847666,1624.725682
scalar,url-safe,padded,768,1,21845,9771352,1637.414747
scalar,url-safe,padded,768,2,21845,9832737,1627.192496
scalar,url-safe,padded,768,3,21845,9828339,1627.920634
scalar,url-safe,padded,768,4,21845,9846643,1624.894480
scalar,url-safe,padded,768,5,21845,9683867,1652.207311
scalar,url-safe,padded,768,6,21845,9689348,1651.272703
scalar,url-safe,padded,768,7,21845,9673988,1653.894532
scalar,url-safe,padded,768,8,21845,9742357,1642.287986
scalar,url-safe,padded,768,9,21845,9698766,1649.669232
scalar,url-safe,padded,768,10,21845,9765120,1638.459728
scalar,url-safe,padded,768,11,21845,9738620,1642.918181
scalar,url-safe,padded,768,12,21845,9694377,1650.416098
scalar,url-safe,padded,768,13,21845,9672996,1654.064145
scalar,url-safe,padded,768,14,21845,9671424,1654.332998
ssse3-sse4.1,url-safe,padded,768,0,21845,1825917,8762.586612
ssse3-sse4.1,url-safe,padded,768,1,21845,1833651,8725.627646
ssse3-sse4.1,url-safe,padded,768,2,21845,1834944,8719.479101
ssse3-sse4.1,url-safe,padded,768,3,21845,1838991,8700.290463
ssse3-sse4.1,url-safe,padded,768,4,21845,1840344,8693.894109
ssse3-sse4.1,url-safe,padded,768,5,21845,1872144,8546.220728
ssse3-sse4.1,url-safe,padded,768,6,21845,1842248,8684.908796
ssse3-sse4.1,url-safe,padded,768,7,21845,1844212,8675.659772
ssse3-sse4.1,url-safe,padded,768,8,21845,1843730,8677.927820
ssse3-sse4.1,url-safe,padded,768,9,21845,1842438,8684.013171
ssse3-sse4.1,url-safe,padded,768,10,21845,1842669,8682.924529
ssse3-sse4.1,url-safe,padded,768,11,21845,1841957,8686.280874
ssse3-sse4.1,url-safe,padded,768,12,21845,1846446,8665.163162
ssse3-sse4.1,url-safe,padded,768,13,21845,1846025,8667.139318
ssse3-sse4.1,url-safe,padded,768,14,21845,1844862,8672.603078
avx2,url-safe,padded,768,0,21845,1185191,13499.727773
avx2,url-safe,padded,768,1,21845,1184539,13507.158362
avx2,url-safe,padded,768,2,21845,1183738,13516.298251
avx2,url-safe,padded,768,3,21845,1185721,13493.693592
avx2,url-safe,padded,768,4,21845,1186513,13484.686522
avx2,url-safe,padded,768,5,21845,1183197,13522.478386
avx2,url-safe,padded,768,6,21845,1185441,13496.880789
avx2,url-safe,padded,768,7,21845,1186413,13485.823115
avx2,url-safe,padded,768,8,21845,1185662,13494.365055
avx2,url-safe,padded,768,9,21845,1187796,13470.121014
avx2,url-safe,padded,768,10,21845,1185140,13500.308706
avx2,url-safe,padded,768,11,21845,1188667,13460.250734
avx2,url-safe,padded,768,12,21845,1183538,13518.582301
avx2,url-safe,padded,768,13,21845,1186613,13483.550121
avx2,url-safe,padded,768,14,21845,1191242,13431.154929
avx512-vbmi,url-safe,padded,768,0,21845,709195,22560.446505
avx512-vbmi,url-safe,padded,768,1,21845,706219,22655.516008
avx512-vbmi,url-safe,padded,768,2,21845,706480,22647.146217
avx512-vbmi,url-safe,padded,768,3,21845,704706,22704.157279
avx512-vbmi,url-safe,padded,768,4,21845,709876,22538.803762
avx512-vbmi,url-safe,padded,768,5,21845,709957,22536.232278
avx512-vbmi,url-safe,padded,768,6,21845,712050,22469.989270
avx512-vbmi,url-safe,padded,768,7,21845,711420,22489.887632
avx512-vbmi,url-safe,padded,768,8,21845,713382,22428.034152
avx512-vbmi,url-safe,padded,768,9,21845,713193,22433.977702
avx512-vbmi,url-safe,padded,768,10,21845,710487,22519.420988
avx512-vbmi,url-safe,padded,768,11,21845,715807,22352.052801
avx512-vbmi,url-safe,padded,768,12,21845,711169,22497.825214
avx512-vbmi,url-safe,padded,768,13,21845,710257,22526.713372
avx512-vbmi,url-safe,padded,768,14,21845,710778,22510.201300
scalar,url-safe,padded,1024,0,16384,8043039,1989.297826
scalar,url-safe,padded,1024,1,16384,7981963,2004.519440
scalar,url-safe,padded,1024,2,16384,7959862,2010.085099
scalar,url-safe,padded,1024,3,16384,7944383,2014.001591
scalar,url-safe,padded,1024,4,16384,7935567,2016.239041
scalar,url-safe,padded,1024,5,16384,7941678,2014.687576
scalar,url-safe,padded,1024,6,16384,7949923,2012.598109
scalar,url-safe,padded,1024,7,16384,7931028,2017.392953
scalar,url-safe,padded,1024,8,16384,7925087,2018.905281
scalar,url-safe,padded,1024,9,16384,7928553,2018.022709
scalar,url-safe,padded,1024,10,16384,7931669,2017.229917
scalar,url-safe,padded,1024,11,16384,7924927,2018.946042
scalar,url-safe,padded,1024,12,16384,7917051,2020.954520
scalar,url-safe,padded,1024,13,16384,7921249,2019.883480
scalar,url-safe,padded,1024,14,16384,7913495,2021.862654
ssse3-sse4.1,url-safe,padded,1024,0,16384,1959198,8166.606948
ssse3-sse4.1,url-safe,padded,1024,1,16384,1962103,8154.515843
ssse3-sse4.1,url-safe,padded,1024,2,16384,1956443,8178.106901
ssse3-sse4.1,url-safe,padded,1024,3,16384,1964017,8146.568996
ssse3-sse4.1,url-safe,padded,1024,4,16384,1962674,8152.143453
ssse3-sse4.1,url-safe,padded,1024,5,16384,1950842,8201.586802
ssse3-sse4.1,url-safe,padded,1024,6,16384,1970138,8121.258511
ssse3-sse4.1,url-safe,padded,1024,7,16384,1943758,8231.477375
ssse3-sse4.1,url-safe,padded,1024,8,16384,1966772,8135.157507
ssse3-sse4.1,url-safe,padded,1024,9,16384,1965680,8139.676855
ssse3-sse4.1,url-safe,padded,1024,10,16384,1953797,8189.182397
ssse3-sse4.1,url-safe,padded,1024,11,16384,1967133,8133.664577
ssse3-sse4.1,url-safe,padded,1024,12,16384,1972032,8113.458605
ssse3-sse4.1,url-safe,padded,1024,13,16384,1960289,8162.061818
ssse3-sse4.1,url-safe,padded,1024,14,16384,1957644,8173.089694
avx2,url-safe,padded,1024,0,16384,1740426,9193.151562
avx2,url-safe,padded,1024,1,16384,1731800,9238.942141
avx2,url-safe,padded,1024,2,16384,1736498,9213.946690
avx2,url-safe,padded,1024,3,16384,1737180,9210.329384
avx2,url-safe,padded,1024,4,16384,1738813,9201.679537
avx2,url-safe,padded,1024,5,16384,1727803,9260.314978
avx2,url-safe,padded,1024,6,16384,1730748,9244.557844
avx2,url-safe,padded,1024,7,16384,1739955,9195.640117
avx2,url-safe,padded,1024,8,16384,1738963,9200.885815
avx2,url-safe,padded,1024,9,16384,1739173,9199.774836
avx2,url-safe,padded,1024,10,16384,1736228,9215.379547
avx2,url-safe,padded,1024,11,16384,1739885,9196.010081
avx2,url-safe,padded,1024,12,16384,1740676,9191.831220
avx2,url-safe,padded,1024,13,16384,1734645,9223.789306
avx2,url-safe,padded,1024,14,16384,1729786,9249.699096
avx512-vbmi,url-safe,padded,1024,0,16384,1293715,12367.484338
avx512-vbmi,url-safe,padded,1024,1,16384,1280230,12497.754310
avx512-vbmi,url-safe,padded,1024,2,16384,1277435,12525.099124
avx512-vbmi,url-safe,padded,1024,3,16384,1280079,12499.228563
avx512-vbmi,url-safe,padded,1024,4,16384,1270020,12598.226800
avx512-vbmi,url-safe,padded,1024,5,16384,1277795,12521.570361
avx512-vbmi,url-safe,padded,1024,6,16384,1279929,12500.693398
avx512-vbmi,url-safe,padded,1024,7,16384,1279778,12502.168345
avx512-vbmi,url-safe,padded,1024,8,16384,1276543,12533.851190
avx512-vbmi,url-safe,padded,1024,9,16384,1277124,12528.149185
avx512-vbmi,url-safe,padded,1024,10,16384,1279949,12500.498067
avx512-vbmi,url-safe,padded,1024,11,16384,1278386,12515.781618
avx512-vbmi,url-safe,padded,1024,12,16384,1273738,12561.452983
avx512-vbmi,url-safe,padded,1024,13,16384,1274339,12555.528788
avx512-vbmi,url-safe,padded,1024,14,16384,1277915,12520.394549
scalar,url-safe,padded,65536,0,256,7354593,2175.511276
scalar,url-safe,padded,65536,1,256,7363700,2172.820729
scalar,url-safe,padded,65536,2,256,7341678,2179.338293
scalar,url-safe,padded,65536,3,256,7350245,2176.798188
scalar,url-safe,padded,65536,4,256,7341067,2179.519680
scalar,url-safe,padded,65536,5,256,7336538,2180.865144
scalar,url-safe,padded,65536,6,256,7349944,2176.887334
scalar,url-safe,padded,65536,7,256,7351577,2176.403784
scalar,url-safe,padded,65536,8,256,7344925,2178.374864
scalar,url-safe,padded,65536,9,256,7350195,2176.812996
scalar,url-safe,padded,65536,10,256,7335317,2181.228160
scalar,url-safe,padded,65536,11,256,7341518,2179.385789
scalar,url-safe,padded,65536,12,256,7343341,2178.844752
scalar,url-safe,padded,65536,13,256,7334245,2181.546976
scalar,url-safe,padded,65536,14,256,7353291,2175.896480
ssse3-sse4.1,url-safe,padded,65536,0,256,1523678,10500.906359
ssse3-sse4.1,url-safe,padded,65536,1,256,1532474,10440.633903
ssse3-sse4.1,url-safe,padded,65536,2,256,1527986,10471.300130
ssse3-sse4.1,url-safe,padded,65536,3,256,1526634,10480.573602
ssse3-sse4.1,url-safe,padded,65536,4,256,1530551,10453.751623
ssse3-sse4.1,url-safe,padded,65536,5,256,1531533,10447.048807
ssse3-sse4.1,url-safe,padded,65536,6,256,1529559,10460.531434
ssse3-sse4.1,url-safe,padded,65536,7,256,1544347,10360.365902
ssse3-sse4.1,url-safe,padded,65536,8,256,1525010,10491.734480
ssse3-sse4.1,url-safe,padded,65536,9,256,1537705,10405.116716
ssse3-sse4.1,url-safe,padded,65536,10,256,1530320,10455.329604
ssse3-sse4.1,url-safe,padded,65536,11,256,1531313,10448.549709
ssse3-sse4.1,url-safe,padded,65536,12,256,1536061,10416.253000
ssse3-sse4.1,url-safe,padded,65536,13,256,1547333,10340.372758
ssse3-sse4.1,url-safe,padded,65536,14,256,1532896,10437.759639
avx2,url-safe,padded,65536,0,256,817478,19572.392162
avx2,url-safe,padded,65536,1,256,821627,19473.556736
avx2,url-safe,padded,65536,2,256,817288,19576.942277
avx2,url-safe,padded,65536,3,256,821266,19482.116635
avx2,url-safe,padded,65536,4,256,823009,19440.856661
avx2,url-safe,padded,65536,5,256,824952,19395.067834
avx2,url-safe,padded,65536,6,256,826345,19362.372859
avx2,url-safe,padded,65536,7,256,821757,19470.476065
avx2,url-safe,padded,65536,8,256,822288,19457.902827
avx2,url-safe,padded,65536,9,256,823570,19427.613925
avx2,url-safe,padded,65536,10,256,824381,19408.501652
avx2,url-safe,padded,65536,11,256,822168,19460.742817
avx2,url-safe,padded,65536,12,256,819181,19531.703006
avx2,url-safe,padded,65536,13,256,822558,19451.515881
avx2,url-safe,padded,65536,14,256,822568,19451.279408
avx512-vbmi,url-safe,padded,65536,0,256,280868,56966.261731
avx512-vbmi,url-safe,padded,65536,1,256,285337,56074.045777
avx512-vbmi,url-safe,padded,65536,2,256,281250,56888.888889
avx512-vbmi,url-safe,padded,65536,3,256,281200,56899.004267
avx512-vbmi,url-safe,padded,65536,4,256,277613,57634.188601
avx512-vbmi,url-safe,padded,65536,5,256,275208,58137.844830
avx512-vbmi,url-safe,padded,65536,6,256,278144,57524.160147
avx512-vbmi,url-safe,padded,65536,7,256,286910,55766.616709
avx512-vbmi,url-safe,padded,65536,8,256,267043,59915.444329
avx512-vbmi,url-safe,padded,65536,9,256,262604,60928.241763
avx512-vbmi,url-safe,padded,65536,10,256,265830,60188.842493
avx512-vbmi,url-safe,padded,65536,11,256,266762,59978.557666
avx512-vbmi,url-safe,padded,65536,12,256,276891,57784.471146
avx512-vbmi,url-safe,padded,65536,13,256,256603,62353.129153
avx512-vbmi,url-safe,padded,65536,14,256,255481,62626.966389
scalar,url-safe,unpadded,12,0,1398101,51015732,313.628670
scalar,url-safe,unpadded,12,1,1398101,51297432,311.906377
scalar,url-safe,unpadded,12,2,1398101,51308163,311.841143
scalar,url-safe,unpadded,12,3,1398101,51122684,312.972538
scalar,url-safe,unpadded,12,4,1398101,50732579,315.379121
scalar,url-safe,unpadded,12,5,1398101,50902118,314.328692
scalar,url-safe,unpadded,12,6,1398101,50901828,314.330483
scalar,url-safe,unpadded,12,7,1398101,50933939,314.132315
scalar,url-safe,unpadded,12,8,1398101,51719326,309.362040
scalar,url-safe,unpadded,12,9,1398101,51095112,313.141425
scalar,url-safe,unpadded,12,10,1398101,50878173,314.476626
scalar,url-safe,unpadded,12,11,1398101,50838449,314.722351
scalar,url-safe,unpadded,12,12,1398101,50698074,315.593768
scalar,url-safe,unpadded,12,13,1398101,50769730,315.148341
scalar,url-safe,unpadded,12,14,1398101,50689027,315.650095
ssse3-sse4.1,url-safe,unpadded,12,0,1398101,26300262,608.358814
ssse3-sse4.1,url-safe,unpadded,12,1,1398101,25878869,618.264893
ssse3-sse4.1,url-safe,unpadded,12,2,1398101,25870944,618.454285
ssse3-sse4.1,url-safe,unpadded,12,3,1398101,25858762,618.745638
ssse3-sse4.1,url-safe,unpadded,12,4,1398101,25898236,617.802548
ssse3-sse4.1,url-safe,unpadded,12,5,1398101,25823655,619.586816
ssse3-sse4.1,url-safe,unpadded,12,6,1398101,25791185,620.366850
ssse3-sse4.1,url-safe,unpadded,12,7,1398101,25801363,620.122130
ssse3-sse4.1,url-safe,unpadded,12,8,1398101,25765026,620.996702
ssse3-sse4.1,url-safe,unpadded,12,9,1398101,25780504,620.623871
ssse3-sse4.1,url-safe,unpadded,12,10,1398101,25808267,619.956241
ssse3-sse4.1,url-safe,unpadded,12,11,1398101,25832261,619.380401
ssse3-sse4.1,url-safe,unpadded,12,12,1398101,25853943,618.860968
ssse3-sse4.1,url-safe,unpadded,12,13,1398101,25871305,618.445656
ssse3-sse4.1,url-safe,unpadded,12,14,1398101,25849063,618.977801
scalar,url-safe,unpadded,24,0,699050,47004782,340.390574
scalar,url-safe,unpadded,24,1,699050,47084833,339.811861
scalar,url-safe,unpadded,24,2,699050,46982791,340.549899
scalar,url-safe,unpadded,24,3,699050,46944269,340.829351
scalar,url-safe,unpadded,24,4,699050,47016465,340.305992
scalar,url-safe,unpadded,24,5,699050,47063594,339.965213
scalar,url-safe,unpadded,24,6,699050,48814609,327.770417
scalar,url-safe,unpadded,24,7,699050,48141472,332.353459
scalar,url-safe,unpadded,24,8,699050,48461996,330.155298
scalar,url-safe,unpadded,24,9,699050,47654967,335.746424
scalar,url-safe,unpadded,24,10,699050,47589503,336.208276
scalar,url-safe,unpadded,24,11,699050,47778479,334.878487
scalar,url-safe,unpadded,24,12,699050,48116615,332.525153
scalar,url-safe,unpadded,24,13,699050,48136132,332.390329
scalar,url-safe,unpadded,24,14,699050,47975169,333.505542
ssse3-sse4.1,url-safe,unpadded,24,0,699050,13829850,1156.916723
ssse3-sse4.1,url-safe,unpadded,24,1,699050,13632369,1173.676031
ssse3-sse4.1,url-safe,unpadded,24,2,699050,13637408,1173.242360
ssse3-sse4.1,url-safe,unpadded,24,3,699050,13626218,1174.205839
ssse3-sse4.1,url-safe,unpadded,24,4,699050,13619465,1174.788051
ssse3-sse4.1,url-safe,unpadded,24,5,699050,13582645,1177.972681
ssse3-sse4.1,url-safe,unpadded,24,6,699050,17911113,893.299302
ssse3-sse4.1,url-safe,unpadded,24,7,699050,14487468,1104.401731
ssse3-sse4.1,url-safe,unpadded,24,8,699050,13662325,1171.102630
ssse3-sse4.1,url-safe,unpadded,24,9,699050,13604196,1176.106603
ssse3-sse4.1,url-safe,unpadded,24,10,699050,13755821,1163.142843
ssse3-sse4.1,url-safe,unpadded,24,11,699050,13785287,1160.656629
ssse3-sse4.1,url-safe,unpadded,24,12,699050,13603535,1176.163750
ssse3-sse4.1,url-safe,unpadded,24,13,699050,13649020,1172.244215
ssse3-sse4.1,url-safe,unpadded,24,14,699050,13608975,1175.693595
avx2,url-safe,unpadded,24,0,699050,13899422,1151.125906
avx2,url-safe,unpadded,24,1,699050,13148709,1216.848342
avx2,url-safe,unpadded,24,2,699050,13051626,1225.899726
avx2,url-safe,unpadded,24,3,699050,13006231,1230.178423
avx2,url-safe,unpadded,24,4,699050,12996643,1231.085961
avx2,url-safe,unpadded,24,5,699050,12982445,1232.432315
avx2,url-safe,unpadded,24,6,699050,13010298,1229.793871
avx2,url-safe,unpadded,24,7,699050,12978408,1232.815669
avx2,url-safe,unpadded,24,8,699050,12989479,1231.764934
avx2,url-safe,unpadded,24,9,699050,13011170,1229.711451
avx2,url-safe,unpadded,24,10,699050,13007893,1230.021245
avx2,url-safe,unpadded,24,11,699050,13008926,1229.923573
avx2,url-safe,unpadded,24,12,699050,13055342,1225.550793
avx2,url-safe,unpadded,24,13,699050,13042108,1226.794376
avx2,url-safe,unpadded,24,14,699050,13013874,1229.455944
scalar,url-safe,unpadded,48,0,349525,46363476,345.098904
scalar,url-safe,unpadded,48,1,349525,46315305,345.457830
scalar,url-safe,unpadded,48,2,349525,46362875,345.103377
scalar,url-safe,unpadded,48,3,349525,46181954,346.455344
scalar,url-safe,unpadded,48,4,349525,46366170,345.078853
scalar,url-safe,unpadded,48,5,349525,46129155,346.851893
scalar,url-safe,unpadded,48,6,349525,45424379,352.233428
scalar,url-safe,unpadded,48,7,349525,45396626,352.448764
scalar,url-safe,unpadded,48,8,349525,45217328,353.846312
scalar,url-safe,unpadded,48,9,349525,45009307,355.481695
scalar,url-safe,unpadded,48,10,349525,45025056,355.357353
scalar,url-safe,unpadded,48,11,349525,45161253,354.285669
scalar,url-safe,unpadded,48,12,349525,45089327,354.850822
scalar,url-safe,unpadded,48,13,349525,45178004,354.154308
scalar,url-safe,unpadded,48,14,349525,45180869,354.131850
ssse3-sse4.1,url-safe,unpadded,48,0,349525,8205765,1949.846814
ssse3-sse4.1,url-safe,unpadded,48,1,349525,8261390,1936.718245
ssse3-sse4.1,url-safe,unpadded,48,2,349525,8241572,1941.375352
ssse3-sse4.1,url-safe,unpadded,48,3,349525,8249367,1939.540906
ssse3-sse4.1,url-safe,unpadded,48,4,349525,8255078,1938.199099
ssse3-sse4.1,url-safe,unpadded,48,5,349525,8263203,1936.293316
ssse3-sse4.1,url-safe,unpadded,48,6,349525,8259315,1937.204810
ssse3-sse4.1,url-safe,unpadded,48,7,349525,8290023,1930.028993
ssse3-sse4.1,url-safe,unpadded,48,8,349525,8283070,1931.649104
ssse3-sse4.1,url-safe,unpadded,48,9,349525,8249167,1939.587929
ssse3-sse4.1,url-safe,unpadded,48,10,349525,8247473,1939.986314
ssse3-sse4.1,url-safe,unpadded,48,11,349525,8255478,1938.105188
ssse3-sse4.1,url-safe,unpadded,48,12,349525,8222366,1945.910063
ssse3-sse4.1,url-safe,unpadded,48,13,349525,7258682,2204.254814
ssse3-sse4.1,url-safe,unpadded,48,14,349525,7290362,2194.676306
avx2,url-safe,unpadded,48,0,349525,6638415,2410.211585
avx2,url-safe,unpadded,48,1,349525,6607957,2421.320953
avx2,url-safe,unpadded,48,2,349525,6635689,2411.201722
avx2,url-safe,unpadded,48,3,349525,6632033,2412.530930
avx2,url-safe,unpadded,48,4,349525,6624679,2415.209060
avx2,url-safe,unpadded,48,5,349525,6636651,2410.852212
avx2,url-safe,unpadded,48,6,349525,6626162,2414.668513
avx2,url-safe,unpadded,48,7,349525,6634878,2411.496450
avx2,url-safe,unpadded,48,8,349525,6637654,2410.487914
avx2,url-safe,unpadded,48,9,349525,6659705,2402.506529
avx2,url-safe,unpadded,48,10,349525,6639978,2409.644240
avx2,url-safe,unpadded,48,11,349525,6626452,2414.562837
avx2,url-safe,unpadded,48,12,349525,6610682,2420.322856
avx2,url-safe,unpadded,48,13,349525,6615271,2418.643883
avx2,url-safe,unpadded,48,14,349525,6615322,2418.625237
avx512-vbmi,url-safe,unpadded,48,0,349525,7238364,2210.442130
avx512-vbmi,url-safe,unpadded,48,1,349525,7233384,2211.963963
avx512-vbmi,url-safe,unpadded,48,2,349525,7219268,2216.289067
avx512-vbmi,url-safe,unpadded,48,3,349525,7210432,2219.005011
avx512-vbmi,url-safe,unpadded,48,4,349525,7194882,2223.800855
avx512-vbmi,url-safe,unpadded,48,5,349525,7195964,2223.466479
avx512-vbmi,url-safe,unpadded,48,6,349525,7198298,2222.745535
avx512-vbmi,url-safe,unpadded,48,7,349525,7204971,2220.686904
avx512-vbmi,url-safe,unpadded,48,8,349525,7185955,2226.563448
avx512-vbmi,url-safe,unpadded,48,9,349525,7200172,2222.167018
avx512-vbmi,url-safe,unpadded,48,10,349525,7199090,2222.501002
avx512-vbmi,url-safe,unpadded,48,11,349525,7192968,2224.392593
avx512-vbmi,url-safe,unpadded,48,12,349525,7197467,2223.002167
avx512-vbmi,url-safe,unpadded,48,13,349525,7196094,2223.426312
avx512-vbmi,url-safe,unpadded,48,14,349525,7209750,2219.214916
scalar,url-safe,unpadded,64,0,262144,17284233,925.699162
scalar,url-safe,unpadded,64,1,262144,17204262,930.002112
scalar,url-safe,unpadded,64,2,262144,17195917,930.453433
scalar,url-safe,unpadded,64,3,262144,17188713,930.843397
scalar,url-safe,unpadded,64,4,262144,17230331,928.595046
scalar,url-safe,unpadded,64,5,262144,17197319,930.377578
scalar,url-safe,unpadded,64,6,262144,17193983,930.558091
scalar,url-safe,unpadded,64,7,262144,17192359,930.645992
scalar,url-safe,unpadded,64,8,262144,17217978,929.261264
scalar,url-safe,unpadded,64,9,262144,17232776,928.463296
scalar,url-safe,unpadded,64,10,262144,17244908,927.810111
scalar,url-safe,unpadded,64,11,262144,17242604,927.934087
scalar,url-safe,unpadded,64,12,262144,17241863,927.973967
scalar,url-safe,unpadded,64,13,262144,17289933,925.393985
scalar,url-safe,unpadded,64,14,262144,17251291,927.466820
ssse3-sse4.1,url-safe,unpadded,64,0,262144,8520998,1877.714324
ssse3-sse4.1,url-safe,unpadded,64,1,262144,8533312,1875.004688
ssse3-sse4.1,url-safe,unpadded,64,2,262144,8558800,1869.420947
ssse3-sse4.1,url-safe,unpadded,64,3,262144,8529795,1875.777788
ssse3-sse4.1,url-safe,unpadded,64,4,262144,8542058,1873.084917
ssse3-sse4.1,url-safe,unpadded,64,5,262144,8546466,1872.118838
ssse3-sse4.1,url-safe,unpadded,64,6,262144,8537930,1873.990534
ssse3-sse4.1,url-safe,unpadded,64,7,262144,8548440,1871.686530
ssse3-sse4.1,url-safe,unpadded,64,8,262144,8510398,1880.053083
ssse3-sse4.1,url-safe,unpadded,64,9,262144,8528773,1876.002562
ssse3-sse4.1,url-safe,unpadded,64,10,262144,8536999,1874.194902
ssse3-sse4.1,url-safe,unpadded,64,11,262144,8552578,1870.780950
ssse3-sse4.1,url-safe,unpadded,64,12,262144,8526549,1876.491884
ssse3-sse4.1,url-safe,unpadded,64,13,262144,8496152,1883.205479
ssse3-sse4.1,url-safe,unpadded,64,14,262144,8508996,1880.362854
avx2,url-safe,unpadded,64,0,262144,15918813,1005.100066
avx2,url-safe,unpadded,64,1,262144,15864901,1008.515590
avx2,url-safe,unpadded,64,2,262144,15863218,1008.622588
avx2,url-safe,unpadded,64,3,262144,15862597,1008.662075
avx2,url-safe,unpadded,64,4,262144,15866143,1008.436644
avx2,url-safe,unpadded,64,5,262144,15875611,1007.835226
avx2,url-safe,unpadded,64,6,262144,15872245,1008.048956
avx2,url-safe,unpadded,64,7,262144,15900768,1006.240705
avx2,url-safe,unpadded,64,8,262144,15874158,1007.927476
avx2,url-safe,unpadded,64,9,262144,15885340,1007.217976
avx2,url-safe,unpadded,64,10,262144,15900789,1006.239376
