backend,alphabet,padding,input_len,sample_index,iterations,elapsed_ns,throughput_mib_s
avx2,standard,unpadded,65536,12,256,11837571,1351.628641
avx2,standard,unpadded,65536,13,256,12104874,1321.781623
avx2,standard,unpadded,65536,14,256,11854873,1349.655960
avx512-vbmi,standard,unpadded,65536,0,256,11453708,1396.927528
avx512-vbmi,standard,unpadded,65536,1,256,11400488,1403.448694
avx512-vbmi,standard,unpadded,65536,2,256,11408803,1402.425829
avx512-vbmi,standard,unpadded,65536,3,256,11399076,1403.622539
avx512-vbmi,standard,unpadded,65536,4,256,11397793,1403.780539
avx512-vbmi,standard,unpadded,65536,5,256,11413122,1401.895117
avx512-vbmi,standard,unpadded,65536,6,256,11406910,1402.658564
avx512-vbmi,standard,unpadded,65536,7,256,11410977,1402.158641
avx512-vbmi,standard,unpadded,65536,8,256,11416719,1401.453430
avx512-vbmi,standard,unpadded,65536,9,256,11432318,1399.541195
avx512-vbmi,standard,unpadded,65536,10,256,11428851,1399.965753
avx512-vbmi,standard,unpadded,65536,11,256,11406229,1402.742309
avx512-vbmi,standard,unpadded,65536,12,256,11408222,1402.497252
avx512-vbmi,standard,unpadded,65536,13,256,11408734,1402.434310
avx512-vbmi,standard,unpadded,65536,14,256,11396069,1403.992903
scalar,url-safe,padded,12,0,1398101,53498696,299.072639
scalar,url-safe,padded,12,1,1398101,53390221,299.680276
scalar,url-safe,padded,12,2,1398101,53472857,299.217156
scalar,url-safe,padded,12,3,1398101,53504647,299.039375
scalar,url-safe,padded,12,4,1398101,53561214,298.723554
scalar,url-safe,padded,12,5,1398101,53467928,299.244739
scalar,url-safe,padded,12,6,1398101,53551505,298.777713
scalar,url-safe,padded,12,7,1398101,53568046,298.685455
scalar,url-safe,padded,12,8,1398101,53468759,299.240089
scalar,url-safe,padded,12,9,1398101,53422592,299.498687
scalar,url-safe,padded,12,10,1398101,53454442,299.320236
scalar,url-safe,padded,12,11,1398101,54545025,293.335573
scalar,url-safe,padded,12,12,1398101,54947302,291.188022
scalar,url-safe,padded,12,13,1398101,54178446,295.320323
scalar,url-safe,padded,12,14,1398101,54112611,295.679619
ssse3-sse4.1,url-safe,padded,12,0,1398101,48105625,332.601358
ssse3-sse4.1,url-safe,padded,12,1,1398101,48159827,332.227028
ssse3-sse4.1,url-safe,padded,12,2,1398101,48229748,331.745382
ssse3-sse4.1,url-safe,padded,12,3,1398101,48415137,330.475078
ssse3-sse4.1,url-safe,padded,12,4,1398101,48557145,329.508586
ssse3-sse4.1,url-safe,padded,12,5,1398101,48237213,331.694043
ssse3-sse4.1,url-safe,padded,12,6,1398101,48387055,330.666873
ssse3-sse4.1,url-safe,padded,12,7,1398101,48352619,330.902369
ssse3-sse4.1,url-safe,padded,12,8,1398101,48265766,331.497819
ssse3-sse4.1,url-safe,padded,12,9,1398101,48233596,331.718916
ssse3-sse4.1,url-safe,padded,12,10,1398101,48329596,331.060003
ssse3-sse4.1,url-safe,padded,12,11,1398101,48390691,330.642028
ssse3-sse4.1,url-safe,padded,12,12,1398101,48455804,330.197724
ssse3-sse4.1,url-safe,padded,12,13,1398101,48304319,331.233242
ssse3-sse4.1,url-safe,padded,12,14,1398101,48146441,332.319396
scalar,url-safe,padded,24,0,699050,51100201,313.110016
scalar,url-safe,padded,24,1,699050,50915895,314.243415
scalar,url-safe,padded,24,2,699050,50791009,315.016084
scalar,url-safe,padded,24,3,699050,50825915,314.799738
scalar,url-safe,padded,24,4,699050,50751825,315.259298
scalar,url-safe,padded,24,5,699050,50763557,315.186439
scalar,url-safe,padded,24,6,699050,50763447,315.187122
scalar,url-safe,padded,24,7,699050,50746505,315.292349
scalar,url-safe,padded,24,8,699050,50751575,315.260851
scalar,url-safe,padded,24,9,699050,50724484,315.429226
scalar,url-safe,padded,24,10,699050,50743349,315.311958
scalar,url-safe,padded,24,11,699050,50722340,315.442559
scalar,url-safe,padded,24,12,699050,50808312,314.908804
scalar,url-safe,padded,24,13,699050,50961620,313.961462
scalar,url-safe,padded,24,14,699050,50764780,315.178845
ssse3-sse4.1,url-safe,padded,24,0,699050,32996185,484.904080
ssse3-sse4.1,url-safe,padded,24,1,699050,32894294,486.406084
ssse3-sse4.1,url-safe,padded,24,2,699050,32985235,485.065052
ssse3-sse4.1,url-safe,padded,24,3,699050,33052382,484.079627
ssse3-sse4.1,url-safe,padded,24,4,699050,33104460,483.318101
ssse3-sse4.1,url-safe,padded,24,5,699050,33056108,484.025063
ssse3-sse4.1,url-safe,padded,24,6,699050,33004351,484.784104
ssse3-sse4.1,url-safe,padded,24,7,699050,32935511,485.797374
ssse3-sse4.1,url-safe,padded,24,8,699050,33083871,483.618883
ssse3-sse4.1,url-safe,padded,24,9,699050,32959617,485.442071
ssse3-sse4.1,url-safe,padded,24,10,699050,32945290,485.653177
ssse3-sse4.1,url-safe,padded,24,11,699050,32986979,485.039407
ssse3-sse4.1,url-safe,padded,24,12,699050,32948136,485.611227
ssse3-sse4.1,url-safe,padded,24,13,699050,32975657,485.205943
ssse3-sse4.1,url-safe,padded,24,14,699050,32966409,485.342057
avx2,url-safe,padded,24,0,699050,31834719,502.595444
avx2,url-safe,padded,24,1,699050,31838186,502.540715
avx2,url-safe,padded,24,2,699050,31786368,503.359954
avx2,url-safe,padded,24,3,699050,31886337,501.781837
avx2,url-safe,padded,24,4,699050,31899211,501.579326
avx2,url-safe,padded,24,5,699050,31836322,502.570138
avx2,url-safe,padded,24,6,699050,31826454,502.725963
avx2,url-safe,padded,24,7,699050,31805304,503.060268
avx2,url-safe,padded,24,8,699050,31883200,501.831207
avx2,url-safe,padded,24,9,699050,31827115,502.715522
avx2,url-safe,padded,24,10,699050,31837074,502.558267
avx2,url-safe,padded,24,11,699050,31806055,503.048389
avx2,url-safe,padded,24,12,699050,31861921,502.166355
avx2,url-safe,padded,24,13,699050,31823889,502.766483
avx2,url-safe,padded,24,14,699050,31819762,502.831691
scalar,url-safe,padded,48,0,349525,49299131,324.549022
scalar,url-safe,padded,48,1,349525,49230833,324.999269
scalar,url-safe,padded,48,2,349525,49297428,324.560233
scalar,url-safe,padded,48,3,349525,49296467,324.566561
scalar,url-safe,padded,48,4,349525,49543390,322.948929
scalar,url-safe,padded,48,5,349525,49436380,323.647984
scalar,url-safe,padded,48,6,349525,49467278,323.445829
scalar,url-safe,padded,48,7,349525,49343956,324.254195
scalar,url-safe,padded,48,8,349525,49322415,324.395810
scalar,url-safe,padded,48,9,349525,49329899,324.346594
scalar,url-safe,padded,48,10,349525,49363312,324.127051
scalar,url-safe,padded,48,11,349525,49305152,324.509389
scalar,url-safe,padded,48,12,349525,49336732,324.301673
scalar,url-safe,padded,48,13,349525,49321063,324.404702
scalar,url-safe,padded,48,14,349525,49282429,324.659013
ssse3-sse4.1,url-safe,padded,48,0,349525,25646862,623.857404
ssse3-sse4.1,url-safe,padded,48,1,349525,25646613,623.863461
ssse3-sse4.1,url-safe,padded,48,2,349525,25722104,622.032503
ssse3-sse4.1,url-safe,padded,48,3,349525,25648797,623.810339
ssse3-sse4.1,url-safe,padded,48,4,349525,25717145,622.152449
ssse3-sse4.1,url-safe,padded,48,5,349525,25701255,622.537100
ssse3-sse4.1,url-safe,padded,48,6,349525,25643076,623.949511
ssse3-sse4.1,url-safe,padded,48,7,349525,25668453,623.332647
ssse3-sse4.1,url-safe,padded,48,8,349525,25680837,623.032059
ssse3-sse4.1,url-safe,padded,48,9,349525,25672551,623.233147
ssse3-sse4.1,url-safe,padded,48,10,349525,25673894,623.200545
ssse3-sse4.1,url-safe,padded,48,11,349525,25688992,622.834276
ssse3-sse4.1,url-safe,padded,48,12,349525,25713448,622.241900
ssse3-sse4.1,url-safe,padded,48,13,349525,25699321,622.583948
ssse3-sse4.1,url-safe,padded,48,14,349525,25705433,622.435916
avx2,url-safe,padded,48,0,349525,24660597,648.807681
avx2,url-safe,padded,48,1,349525,24764712,646.079984
avx2,url-safe,padded,48,2,349525,24666638,648.648784
avx2,url-safe,padded,48,3,349525,24794419,645.305895
avx2,url-safe,padded,48,4,349525,24754643,646.342779
avx2,url-safe,padded,48,5,349525,24766296,646.038662
avx2,url-safe,padded,48,6,349525,24754984,646.333875
avx2,url-safe,padded,48,7,349525,24725879,647.094679
avx2,url-safe,padded,48,8,349525,24678690,648.332012
avx2,url-safe,padded,48,9,349525,24815939,644.746296
avx2,url-safe,padded,48,10,349525,24844313,644.009949
avx2,url-safe,padded,48,11,349525,24783909,645.579547
avx2,url-safe,padded,48,12,349525,24749053,646.488766
avx2,url-safe,padded,48,13,349525,24716361,647.343868
avx2,url-safe,padded,48,14,349525,22736274,703.720616
avx512-vbmi,url-safe,padded,48,0,349525,24879338,643.103315
avx512-vbmi,url-safe,padded,48,1,349525,24940463,641.527174
avx512-vbmi,url-safe,padded,48,2,349525,24832841,644.307461
avx512-vbmi,url-safe,padded,48,3,349525,24835496,644.238583
avx512-vbmi,url-safe,padded,48,4,349525,24858068,643.653591
avx512-vbmi,url-safe,padded,48,5,349525,24923882,641.953960
avx512-vbmi,url-safe,padded,48,6,349525,24919704,642.061589
avx512-vbmi,url-safe,padded,48,7,349525,24875982,643.190076
avx512-vbmi,url-safe,padded,48,8,349525,24874148,643.237499
avx512-vbmi,url-safe,padded,48,9,349525,25410127,629.669609
avx512-vbmi,url-safe,padded,48,10,349525,24816249,644.738242
avx512-vbmi,url-safe,padded,48,11,349525,24840705,644.103488
avx512-vbmi,url-safe,padded,48,12,349525,24838661,644.156492
avx512-vbmi,url-safe,padded,48,13,349525,24856435,643.695878
avx512-vbmi,url-safe,padded,48,14,349525,24771946,645.891314
scalar,url-safe,padded,64,0,262144,52056671,307.357341
scalar,url-safe,padded,64,1,262144,52075507,307.246169
scalar,url-safe,padded,64,2,262144,52054547,307.369883
scalar,url-safe,padded,64,3,262144,52101455,307.093151
scalar,url-safe,padded,64,4,262144,52097959,307.113759
scalar,url-safe,padded,64,5,262144,52259663,306.163474
scalar,url-safe,padded,64,6,262144,52192558,306.557115
scalar,url-safe,padded,64,7,262144,52165927,306.713614
scalar,url-safe,padded,64,8,262144,52120471,306.981109
scalar,url-safe,padded,64,9,262144,52143154,306.847568
scalar,url-safe,padded,64,10,262144,51776304,309.021671
scalar,url-safe,padded,64,11,262144,51291852,311.940384
scalar,url-safe,padded,64,12,262144,51385297,311.373115
scalar,url-safe,padded,64,13,262144,51365430,311.493547
scalar,url-safe,padded,64,14,262144,51341274,311.640105
ssse3-sse4.1,url-safe,padded,64,0,262144,28560116,560.221814
ssse3-sse4.1,url-safe,padded,64,1,262144,28521222,560.985781
ssse3-sse4.1,url-safe,padded,64,2,262144,28542623,560.565159
ssse3-sse4.1,url-safe,padded,64,3,262144,28614508,559.156914
ssse3-sse4.1,url-safe,padded,64,4,262144,28591726,559.602453
ssse3-sse4.1,url-safe,padded,64,5,262144,28545549,560.507699
ssse3-sse4.1,url-safe,padded,64,6,262144,28540279,560.611198
ssse3-sse4.1,url-safe,padded,64,7,262144,28611333,559.218964
ssse3-sse4.1,url-safe,padded,64,8,262144,28564715,560.131617
ssse3-sse4.1,url-safe,padded,64,9,262144,28520461,561.000750
ssse3-sse4.1,url-safe,padded,64,10,262144,28527785,560.856723
ssse3-sse4.1,url-safe,padded,64,11,262144,28547232,560.474655
ssse3-sse4.1,url-safe,padded,64,12,262144,28544928,560.519893
ssse3-sse4.1,url-safe,padded,64,13,262144,28524288,560.925482
ssse3-sse4.1,url-safe,padded,64,14,262144,28530821,560.797041
avx2,url-safe,padded,64,0,262144,36189857,442.112827
avx2,url-safe,padded,64,1,262144,36205937,441.916474
avx2,url-safe,padded,64,2,262144,36250822,441.369302
avx2,url-safe,padded,64,3,262144,36242927,441.465448
avx2,url-safe,padded,64,4,262144,36219172,441.754991
avx2,url-safe,padded,64,5,262144,36204835,441.929925
avx2,url-safe,padded,64,6,262144,37007827,432.340975
avx2,url-safe,padded,64,7,262144,36566495,437.559028
avx2,url-safe,padded,64,8,262144,36469353,438.724537
avx2,url-safe,padded,64,9,262144,36657237,436.475886
avx2,url-safe,padded,64,10,262144,36708162,435.870366
avx2,url-safe,padded,64,11,262144,36695609,436.019470
avx2,url-safe,padded,64,12,262144,36847264,434.224913
avx2,url-safe,padded,64,13,262144,36782182,434.993226
avx2,url-safe,padded,64,14,262144,36623984,436.872187
avx512-vbmi,url-safe,padded,64,0,262144,37101803,431.245889
avx512-vbmi,url-safe,padded,64,1,262144,37202363,430.080208
avx512-vbmi,url-safe,padded,64,2,262144,37285088,429.125982
avx512-vbmi,url-safe,padded,64,3,262144,37276291,429.227253
avx512-vbmi,url-safe,padded,64,4,262144,37240715,429.637293
avx512-vbmi,url-safe,padded,64,5,262144,37440110,427.349172
avx512-vbmi,url-safe,padded,64,6,262144,37220136,429.874840
avx512-vbmi,url-safe,padded,64,7,262144,37358146,428.286778
avx512-vbmi,url-safe,padded,64,8,262144,37226939,429.796283
avx512-vbmi,url-safe,padded,64,9,262144,37490064,426.779746
avx512-vbmi,url-safe,padded,64,10,262144,37268136,429.321177
avx512-vbmi,url-safe,padded,64,11,262144,37321597,428.706199
avx512-vbmi,url-safe,padded,64,12,262144,37267605,429.327294
avx512-vbmi,url-safe,padded,64,13,262144,37270781,429.290709
avx512-vbmi,url-safe,padded,64,14,262144,37350571,428.373639
scalar,url-safe,padded,96,0,174762,49739570,321.674252
scalar,url-safe,padded,96,1,174762,49525537,323.064422
scalar,url-safe,padded,96,2,174762,49313398,324.454197
scalar,url-safe,padded,96,3,174762,49270487,324.736773
scalar,url-safe,padded,96,4,174762,49306204,324.501537
scalar,url-safe,padded,96,5,174762,49235031,324.970628
scalar,url-safe,padded,96,6,174762,49225723,325.032077
scalar,url-safe,padded,96,7,174762,49150151,325.531837
scalar,url-safe,padded,96,8,174762,49124673,325.700671
scalar,url-safe,padded,96,9,174762,49155371,325.497268
scalar,url-safe,padded,96,10,174762,49124553,325.701467
scalar,url-safe,padded,96,11,174762,49103583,325.840560
scalar,url-safe,padded,96,12,174762,49103282,325.842557
scalar,url-safe,padded,96,13,174762,49146083,325.558783
scalar,url-safe,padded,96,14,174762,49104075,325.837295
ssse3-sse4.1,url-safe,padded,96,0,174762,22789194,702.084460
ssse3-sse4.1,url-safe,padded,96,1,174762,22766090,702.796965
ssse3-sse4.1,url-safe,padded,96,2,174762,22725084,704.065119
ssse3-sse4.1,url-safe,padded,96,3,174762,22638771,706.749451
ssse3-sse4.1,url-safe,padded,96,4,174762,22669940,705.777738
ssse3-sse4.1,url-safe,padded,96,5,174762,22701378,704.800341
ssse3-sse4.1,url-safe,padded,96,6,174762,22735833,703.732252
ssse3-sse4.1,url-safe,padded,96,7,174762,22778945,702.400351
ssse3-sse4.1,url-safe,padded,96,8,174762,22750922,703.265519
ssse3-sse4.1,url-safe,padded,96,9,174762,22720575,704.204844
ssse3-sse4.1,url-safe,padded,96,10,174762,23054544,694.003706
ssse3-sse4.1,url-safe,padded,96,11,174762,23533265,679.886066
ssse3-sse4.1,url-safe,padded,96,12,174762,22981426,696.211757
ssse3-sse4.1,url-safe,padded,96,13,174762,22959564,696.874687
ssse3-sse4.1,url-safe,padded,96,14,174762,22884553,699.158903
avx2,url-safe,padded,96,0,174762,19376881,825.723137
avx2,url-safe,padded,96,1,174762,19429811,823.473731
avx2,url-safe,padded,96,2,174762,19429651,823.480513
avx2,url-safe,padded,96,3,174762,19440541,823.019224
avx2,url-safe,padded,96,4,174762,19441312,822.986585
avx2,url-safe,padded,96,5,174762,19428198,823.542099
avx2,url-safe,padded,96,6,174762,19426424,823.617304
avx2,url-safe,padded,96,7,174762,19446843,822.752514
avx2,url-safe,padded,96,8,174762,19440481,823.021764
avx2,url-safe,padded,96,9,174762,19435010,823.253446
avx2,url-safe,padded,96,10,174762,19439129,823.079005
avx2,url-safe,padded,96,11,174762,19432045,823.379061
avx2,url-safe,padded,96,12,174762,19443717,822.884789
avx2,url-safe,padded,96,13,174762,19433678,823.309873
avx2,url-safe,padded,96,14,174762,19441653,822.972150
avx512-vbmi,url-safe,padded,96,0,174762,20847319,767.481851
avx512-vbmi,url-safe,padded,96,1,174762,20842600,767.655617
avx512-vbmi,url-safe,padded,96,2,174762,20852138,767.304483
avx512-vbmi,url-safe,padded,96,3,174762,20841768,767.686262
avx512-vbmi,url-safe,padded,96,4,174762,20839464,767.771137
avx512-vbmi,url-safe,padded,96,5,174762,20927139,764.554532
avx512-vbmi,url-safe,padded,96,6,174762,20829375,768.143017
avx512-vbmi,url-safe,padded,96,7,174762,20837140,767.856768
avx512-vbmi,url-safe,padded,96,8,174762,20830517,768.100905
avx512-vbmi,url-safe,padded,96,9,174762,20882465,766.190149
avx512-vbmi,url-safe,padded,96,10,174762,20884840,766.103018
avx512-vbmi,url-safe,padded,96,11,174762,20859572,767.031028
avx512-vbmi,url-safe,padded,96,12,174762,20792646,769.499897
avx512-vbmi,url-safe,padded,96,13,174762,20822251,768.405825
avx512-vbmi,url-safe,padded,96,14,174762,20807694,768.943400
scalar,url-safe,padded,192,0,87381,49893751,320.680218
scalar,url-safe,padded,192,1,87381,49895644,320.668052
scalar,url-safe,padded,192,2,87381,49848355,320.972256
scalar,url-safe,padded,192,3,87381,49844457,320.997357
scalar,url-safe,padded,192,4,87381,50104477,319.331523
scalar,url-safe,padded,192,5,87381,49922715,320.494167
scalar,url-safe,padded,192,6,87381,49816896,321.174948
scalar,url-safe,padded,192,7,87381,49924688,320.481501
scalar,url-safe,padded,192,8,87381,49749680,321.608882
scalar,url-safe,padded,192,9,87381,49878171,320.780386
scalar,url-safe,padded,192,10,87381,49915712,320.539131
scalar,url-safe,padded,192,11,87381,49801687,321.273032
scalar,url-safe,padded,192,12,87381,49832665,321.073315
scalar,url-safe,padded,192,13,87381,49838496,321.035750
scalar,url-safe,padded,192,14,87381,49896766,320.660841
ssse3-sse4.1,url-safe,padded,192,0,87381,20878177,766.347510
ssse3-sse4.1,url-safe,padded,192,1,87381,20825728,768.277535
ssse3-sse4.1,url-safe,padded,192,2,87381,20837530,767.842396
ssse3-sse4.1,url-safe,padded,192,3,87381,20846327,767.518372
ssse3-sse4.1,url-safe,padded,192,4,87381,20863910,766.871548
ssse3-sse4.1,url-safe,padded,192,5,87381,20863460,766.888089
ssse3-sse4.1,url-safe,padded,192,6,87381,20859713,767.025844
ssse3-sse4.1,url-safe,padded,192,7,87381,20850084,767.380072
ssse3-sse4.1,url-safe,padded,192,8,87381,20834635,767.949089
ssse3-sse4.1,url-safe,padded,192,9,87381,20800992,769.191150
ssse3-sse4.1,url-safe,padded,192,10,87381,20853781,767.244030
ssse3-sse4.1,url-safe,padded,192,11,87381,20827051,768.228731
ssse3-sse4.1,url-safe,padded,192,12,87381,20839334,767.775926
ssse3-sse4.1,url-safe,padded,192,13,87381,20835166,767.929517
ssse3-sse4.1,url-safe,padded,192,14,87381,20826429,768.251675
avx2,url-safe,padded,192,0,87381,18370076,870.978376
avx2,url-safe,padded,192,1,87381,18380386,870.489823
avx2,url-safe,padded,192,2,87381,18411454,869.020935
avx2,url-safe,padded,192,3,87381,18388030,870.127956
avx2,url-safe,padded,192,4,87381,18378112,870.597533
avx2,url-safe,padded,192,5,87381,18392188,869.931243
avx2,url-safe,padded,192,6,87381,18361460,871.387077
avx2,url-safe,padded,192,7,87381,18363073,871.310535
avx2,url-safe,padded,192,8,87381,18364847,871.226369
avx2,url-safe,padded,192,9,87381,18373122,870.833980
avx2,url-safe,padded,192,10,87381,18405403,869.306636
avx2,url-safe,padded,192,11,87381,18464634,866.518067
avx2,url-safe,padded,192,12,87381,18380956,870.462829
avx2,url-safe,padded,192,13,87381,18376478,870.674945
avx2,url-safe,padded,192,14,87381,18397157,869.696278
avx512-vbmi,url-safe,padded,192,0,87381,18880517,847.431189
avx512-vbmi,url-safe,padded,192,1,87381,18886939,847.143042
avx512-vbmi,url-safe,padded,192,2,87381,18916916,845.800603
avx512-vbmi,url-safe,padded,192,3,87381,18876459,847.613367
avx512-vbmi,url-safe,padded,192,4,87381,18890406,846.987564
avx512-vbmi,url-safe,padded,192,5,87381,18896948,846.694343
avx512-vbmi,url-safe,padded,192,6,87381,18922286,845.560572
avx512-vbmi,url-safe,padded,192,7,87381,19094520,837.933552
avx512-vbmi,url-safe,padded,192,8,87381,18878593,847.517554
avx512-vbmi,url-safe,padded,192,9,87381,18880286,847.441557
avx512-vbmi,url-safe,padded,192,10,87381,18877261,847.577356
avx512-vbmi,url-safe,padded,192,11,87381,18894404,846.808344
avx512-vbmi,url-safe,padded,192,12,87381,18881138,847.403317
avx512-vbmi,url-safe,padded,192,13,87381,18914781,845.896073
avx512-vbmi,url-safe,padded,192,14,87381,18949838,844.331174
scalar,url-safe,padded,384,0,43690,49797419,321.296890
scalar,url-safe,padded,384,1,43690,49850740,320.953227
scalar,url-safe,padded,384,2,43690,49800254,321.278599
scalar,url-safe,padded,384,3,43690,49868723,320.837489
scalar,url-safe,padded,384,4,43690,49804332,321.252293
scalar,url-safe,padded,384,5,43690,49810955,321.209578
scalar,url-safe,padded,384,6,43690,50244761,318.436301
scalar,url-safe,padded,384,7,43690,49721045,321.790418
scalar,url-safe,padded,384,8,43690,49680008,322.056226
scalar,url-safe,padded,384,9,43690,49753686,321.579307
scalar,url-safe,padded,384,10,43690,49677063,322.075318
scalar,url-safe,padded,384,11,43690,49620225,322.444242
scalar,url-safe,padded,384,12,43690,49788703,321.353136
scalar,url-safe,padded,384,13,43690,49747766,321.617575
scalar,url-safe,padded,384,14,43690,49772372,321.458577
ssse3-sse4.1,url-safe,padded,384,0,43690,19272906,830.168313
ssse3-sse4.1,url-safe,padded,384,1,43690,19259109,830.763036
ssse3-sse4.1,url-safe,padded,384,2,43690,19262095,830.634251
ssse3-sse4.1,url-safe,padded,384,3,43690,19250283,831.143930
ssse3-sse4.1,url-safe,padded,384,4,43690,19242709,831.471071
ssse3-sse4.1,url-safe,padded,384,5,43690,19252507,831.047918
ssse3-sse4.1,url-safe,padded,384,6,43690,19242148,831.495312
ssse3-sse4.1,url-safe,padded,384,7,43690,19244663,831.386648
ssse3-sse4.1,url-safe,padded,384,8,43690,19234233,831.837477
ssse3-sse4.1,url-safe,padded,384,9,43690,19243300,831.445535
ssse3-sse4.1,url-safe,padded,384,10,43690,19260122,830.719341
ssse3-sse4.1,url-safe,padded,384,11,43690,19232459,831.914206
ssse3-sse4.1,url-safe,padded,384,12,43690,19227600,832.124439
ssse3-sse4.1,url-safe,padded,384,13,43690,19257927,830.814026
ssse3-sse4.1,url-safe,padded,384,14,43690,19260803,830.689970
avx2,url-safe,padded,384,0,43690,18152166,881.424060
avx2,url-safe,padded,384,1,43690,18119755,883.000673
avx2,url-safe,padded,384,2,43690,18119144,883.030449
avx2,url-safe,padded,384,3,43690,18074840,885.194882
avx2,url-safe,padded,384,4,43690,18022563,887.762515
avx2,url-safe,padded,384,5,43690,18051036,886.362193
avx2,url-safe,padded,384,6,43690,18097724,884.075581
avx2,url-safe,padded,384,7,43690,17757193,901.029564
avx2,url-safe,padded,384,8,43690,17639191,907.057237
avx2,url-safe,padded,384,9,43690,17636426,907.199444
avx2,url-safe,padded,384,10,43690,17705165,903.677309
avx2,url-safe,padded,384,11,43690,17773403,900.207791
avx2,url-safe,padded,384,12,43690,17879453,894.868308
avx2,url-safe,padded,384,13,43690,17595869,909.290462
avx2,url-safe,padded,384,14,43690,17596069,909.280127
avx512-vbmi,url-safe,padded,384,0,43690,17758005,900.988363
avx512-vbmi,url-safe,padded,384,1,43690,17801026,898.810881
avx512-vbmi,url-safe,padded,384,2,43690,18340901,872.353864
avx512-vbmi,url-safe,padded,384,3,43690,18275999,875.451780
avx512-vbmi,url-safe,padded,384,4,43690,17975524,890.085644
avx512-vbmi,url-safe,padded,384,5,43690,17748867,901.452237
avx512-vbmi,url-safe,padded,384,6,43690,17805073,898.606586
avx512-vbmi,url-safe,padded,384,7,43690,17780377,899.854703
avx512-vbmi,url-safe,padded,384,8,43690,17904129,893.634974
avx512-vbmi,url-safe,padded,384,9,43690,17421000,918.417764
avx512-vbmi,url-safe,padded,384,10,43690,17386004,920.266432
avx512-vbmi,url-safe,padded,384,11,43690,17403307,919.351469
avx512-vbmi,url-safe,padded,384,12,43690,17531448,912.631738
avx512-vbmi,url-safe,padded,384,13,43690,17458230,916.459221
avx512-vbmi,url-safe,padded,384,14,43690,18320513,873.324664
scalar,url-safe,padded,768,0,21845,49635745,322.343421
scalar,url-safe,padded,768,1,21845,49887128,320.719121
scalar,url-safe,padded,768,2,21845,49298380,324.549323
scalar,url-safe,padded,768,3,21845,49256821,324.823152
scalar,url-safe,padded,768,4,21845,50957522,313.982220
scalar,url-safe,padded,768,5,21845,51212232,312.420592
scalar,url-safe,padded,768,6,21845,50055155,319.642520
scalar,url-safe,padded,768,7,21845,51589062,310.138530
scalar,url-safe,padded,768,8,21845,50595732,316.227382
scalar,url-safe,padded,768,9,21845,50573179,316.368403
scalar,url-safe,padded,768,10,21845,50451320,317.132552
scalar,url-safe,padded,768,11,21845,51023998,313.573152
scalar,url-safe,padded,768,12,21845,50794987,314.986907
scalar,url-safe,padded,768,13,21845,50586033,316.288013
scalar,url-safe,padded,768,14,21845,50768517,315.151137
ssse3-sse4.1,url-safe,padded,768,0,21845,19493911,820.756587
ssse3-sse4.1,url-safe,padded,768,1,21845,19388553,825.216604
ssse3-sse4.1,url-safe,padded,768,2,21845,19567991,817.649388
ssse3-sse4.1,url-safe,padded,768,3,21845,19559555,818.002038
ssse3-sse4.1,url-safe,padded,768,4,21845,19441794,822.956763
ssse3-sse4.1,url-safe,padded,768,5,21845,19478993,821.385164
ssse3-sse4.1,url-safe,padded,768,6,21845,19447434,822.718095
ssse3-sse4.1,url-safe,padded,768,7,21845,19685553,812.766391
ssse3-sse4.1,url-safe,padded,768,8,21845,19542664,818.709049
ssse3-sse4.1,url-safe,padded,768,9,21845,19398622,824.788269
ssse3-sse4.1,url-safe,padded,768,10,21845,19583260,817.011869
ssse3-sse4.1,url-safe,padded,768,11,21845,19520873,819.622968
ssse3-sse4.1,url-safe,padded,768,12,21845,19632593,814.958873
ssse3-sse4.1,url-safe,padded,768,13,21845,19394895,824.946764
ssse3-sse4.1,url-safe,padded,768,14,21845,19293214,829.294479
avx2,url-safe,padded,768,0,21845,18235963,877.373784
avx2,url-safe,padded,768,1,21845,18284766,875.032027
avx2,url-safe,padded,768,2,21845,18031429,887.326005
avx2,url-safe,padded,768,3,21845,18063800,885.735884
avx2,url-safe,padded,768,4,21845,17886576,894.511943
avx2,url-safe,padded,768,5,21845,17712118,903.322565
avx2,url-safe,padded,768,6,21845,17908858,893.399002
avx2,url-safe,padded,768,7,21845,17956278,891.039661
avx2,url-safe,padded,768,8,21845,17941570,891.770110
avx2,url-safe,padded,768,9,21845,17721876,902.825178
avx2,url-safe,padded,768,10,21845,17656633,906.161206
avx2,url-safe,padded,768,11,21845,17809671,898.374589
avx2,url-safe,padded,768,12,21845,17906464,893.518444
avx2,url-safe,padded,768,13,21845,18018024,887.986155
avx2,url-safe,padded,768,14,21845,17973740,890.173990
avx512-vbmi,url-safe,padded,768,0,21845,17948964,891.402749
avx512-vbmi,url-safe,padded,768,1,21845,18114826,883.240935
avx512-vbmi,url-safe,padded,768,2,21845,17774846,900.134711
avx512-vbmi,url-safe,padded,768,3,21845,17526719,912.877981
avx512-vbmi,url-safe,padded,768,4,21845,17508755,913.814595
avx512-vbmi,url-safe,padded,768,5,21845,17475272,915.565484
avx512-vbmi,url-safe,padded,768,6,21845,17467397,915.978257
avx512-vbmi,url-safe,padded,768,7,21845,17469381,915.874229
avx512-vbmi,url-safe,padded,768,8,21845,17434575,917.702660
avx512-vbmi,url-safe,padded,768,9,21845,17478879,915.376544
